소재지전체주소,도로명전체주소,사업장명,위도,경도,업태구분명,kakao_star,kakao_star_nums,kakao_blog_review
삼성동,"서울특별시 강남구 강남대로 292, 뱅뱅빌딩 지하1층 (도곡동)",더 포터하우스,37.4893844,127.0322141,고기,5,1,9
가산동,"서울특별시 강남구 강남대로106길 14 (역삼동,지상1층)",가산 생갈비,37.5029254,127.026679,고기,5,2,13
도봉동,"서울특별시 강남구 강남대로78길 12 (역삼동,(B2))",여수밤바다횟집,37.4948886,127.0303768,고기,0,0,1
오류동,"서울특별시 강남구 강남대로94길 11, 2층 (역삼동)",육구,37.4995598,127.0282643,고기,0,0,0
창동,서울특별시 강남구 강남대로156길 40 (신사동),화로상회쌍문역점,37.5188994,127.022352,고기,3.7,3,44
봉천동,서울특별시 강남구 강남대로78길 14 (역삼동),충청삼겹,37.4949101,127.0305726,고기,3.8,5,149
신림동,"서울특별시 강남구 강남대로162길 40, 1층 (신사동)",큰손숯불갈비,37.5207053,127.0216092,고기,3.5,12,16
상계동,"서울특별시 강남구 강남대로94길 15 (역삼동,지하1층)",램반장,37.499664,127.0285899,고기,5,2,1
신정동,"서울특별시 강남구 강남대로 310, 유니온센터오피스텔 지하1층 58호 (역삼동)",화돌농장,37.4909898,127.0315025,고기,3,2,0
삼선동5가,"서울특별시 강남구 강남대로 310, 지하1층 22호 (역삼동, 유니온오피스텔)",생고기촌,37.4909898,127.0315025,고기,0,0,0
가락동,"서울특별시 강남구 강남대로112길 14, 지상2층 (논현동)",우아한 갈비,37.5056452,127.0256248,고기,4.2,5,66
목동,서울특별시 강남구 강남대로114길 14 (논현동),꽃돼지,37.5058257,127.0254405,고기,3,2,43
가산동,"서울특별시 강남구 강남대로152길 15, 3층 (신사동)",돈일품,37.5174524,127.0206702,고기,5,1,7
봉천동,"서울특별시 강남구 강남대로94길 9, 지하1층,지하2층 (역삼동, 크리스탈빌딩)",본스테이크,37.4994987,127.0281055,고기,3,2,1
신림동,"서울특별시 강남구 강남대로156길 32, 지상1층 (신사동)",빈빈양꼬치,37.5186583,127.0218507,고기,5,1,17
이태원동,"서울특별시 강남구 강남대로102길 13-5 (역삼동,지상 1,2,3층)",소설옥,37.5022941,127.0267468,고기,3.7,10,22
상도동,"서울특별시 강남구 강남대로78길 18, 2층 (역삼동)",명갈비,37.4950391,127.0308946,고기,4.4,10,1
상암동,"서울특별시 강남구 강남대로94길 28, 유니언타운 강남 지하1층 5호 (역삼동)",램스애비뉴,37.4996515,127.0296218,고기,5,2,8
신월동,"서울특별시 강남구 강남대로 616, 지상18층 1801호 (신사동)",목장양꼬치,37.5168437,127.0198235,고기,5,1,10
목동,"서울특별시 강남구 강남대로 632, 지상1층 (신사동)",노랑통닭,37.5179831,127.0193626,고기,0,0,4
충무로2가,"서울특별시 강남구 강남대로 410, 지하1층 (역삼동)",백미옥,37.4993668,127.0273809,고기,5,1,16
신림동,"서울특별시 강남구 강남대로162길 27-16, 지상1층 (신사동)",왕대패생삼겹살,37.5211543,127.0214583,고기,1,1,1
가산동,"서울특별시 강남구 강남대로120길 31 (논현동,지상1층)",시스터,37.507636,127.0257052,고기,0,0,0
가락동,"서울특별시 강남구 강남대로120길 13, 1층 (논현동)",화돌농장,37.5072411,127.0245226,고기,5,1,2
창동,"서울특별시 강남구 강남대로66길 14, 지상2층 203,204호 (역삼동)",강가네 마포숯불갈비,37.4917691,127.0318188,고기,5,1,0
상계동,"서울특별시 강남구 강남대로96길 11 (역삼동,지상2층)",서서갈비 함흥냉면,37.4999241,127.0279241,고기,1,2,4
도봉동,서울특별시 강남구 강남대로78길 27 (역삼동),남원추어탕,37.4955043,127.0314654,고기,5,1,4
하계동,서울특별시 강남구 강남대로150길 10 (논현동),놀부부대찌개 & 철판구이 하계역점,37.5157817,127.0207163,고기,4.5,4,5
원효로2가,"서울특별시 강남구 강남대로100길 10 (역삼동,2층)",돼지먹기,37.5016418,127.0268898,고기,3.3,6,10
창동,"서울특별시 강남구 강남대로124길 68, 1층 101호 (논현동)",한우양곱창구이,37.5109661,127.0272126,고기,0,0,16
월계동,서울특별시 강남구 강남대로152길 14 (신사동),자연숯불화로구이,37.5171551,127.0207176,고기,5,1,0
방학동,"서울특별시 강남구 강남대로94길 89, 지상1층 (역삼동)",테트리스찜닭도봉점,37.5009723,127.034417,고기,0,0,2
도봉동,"서울특별시 강남구 강남대로84길 16 (역삼동,1층4호)",지우돼지갈비,37.4966992,127.0300404,고기,5,1,2
쌍문동,"서울특별시 강남구 강남대로44길 14, 지상1층 101호 (도곡동)",최진사댁 무한숯불 구이,37.4858637,127.0349655,고기,0,0,1
신림동,"서울특별시 강남구 강남대로120길 30, 103호 (논현동)",인생고기,37.5074773,127.0260233,고기,3.5,4,75
가산동,"서울특별시 강남구 강남대로106길 9 (역삼동,지하1층)",이가면옥,37.5030117,127.0263691,고기,0,0,5
화곡동,"서울특별시 강남구 강남대로152길 26, 지상2층 (신사동)",돈꽃,37.5175563,127.0215721,고기,5,3,19
쌍문동,"서울특별시 강남구 강남대로66길 7 (역삼동,지상1층104호)",지순이네고기집,37.4919076,127.0314508,고기,0,0,0
서초동,"서울특별시 강남구 강남대로110길 26, 1층 (역삼동)",마왕족발 교대점,37.5036398,127.0269722,고기,4,5,15
가락동,서울특별시 강남구 강남대로106길 15 (역삼동),돈통마늘보쌈,37.5031403,127.0268168,고기,0,0,8
상계동,"서울특별시 강남구 강남대로156길 47, 지상1층 (신사동)",황토숯불닭갈비,37.5192296,127.0226762,고기,5,1,2
논현동,서울특별시 강남구 강남대로146길 7-7 (논현동),민주식당 논현점,37.515258,127.020577,고기,5,3,77
독산동,서울특별시 강남구 강남대로94길 83 (역삼동),꼬치향,37.5008574,127.0339545,고기,0,0,0
번동,"서울특별시 강남구 강남대로124길 23, 지상101호 (논현동)",최가네양평해장국,37.5093663,127.0245394,고기,3.8,5,2
시흥동,"서울특별시 강남구 강남대로112길 28 (논현동,지하2층)",푸름상회,37.5057271,127.0266726,고기,4.7,7,35
신사동,"서울특별시 강남구 강남대로110길 15 (역삼동,지상1층)",신사만장어,37.5039949,127.0261871,고기,3,1,1
시흥동,"서울특별시 강남구 강남대로152길 35, 2층 (신사동)",은행나무 갈매기,37.5180951,127.0222144,고기,3.2,5,11
신림동,서울특별시 강남구 강남대로158길 10 (신사동),가장맛있는족발,37.5186947,127.0198032,고기,3,1,6
상계동,"서울특별시 강남구 강남대로94길 55-3, 1층 (역삼동)",꼬치당,37.5006556,127.0316153,고기,0,0,0
상봉동,"서울특별시 강남구 강남대로84길 33, 대우디오빌플러스 지하1층 108호 (역삼동)",청년고기장수 상봉점,37.4975461,127.0310934,고기,5,4,7
성수동1가,"서울특별시 강남구 강남대로 358, 지하1층 (역삼동)",태백집 성수점,37.4950692,127.0298087,고기,0,0,0
역삼동,"서울특별시 강남구 강남대로122길 14 (논현동,지상1층)",오륙도 숯불 산꼼장어,37.5078499,127.0243547,고기,1,1,0
독산동,"서울특별시 강남구 강남대로140길 6, 지하1층 (논현동)",참토우,37.5136801,127.0210382,고기,5,2,8
대림동,"서울특별시 강남구 강남대로114길 20, 지하1층 2호 (논현동)",행복한정육,37.5059255,127.0258748,고기,0,0,1
신설동,"서울특별시 강남구 강남대로122길 6 (논현동,1층)",수타생고기,37.5075046,127.023874,고기,4,5,181
사당동,"서울특별시 강남구 강남대로136길 5-4, 지하1층 4호 (논현동)",구구돈,37.5133317,127.0213464,고기,2.3,4,3
신림동,"서울특별시 강남구 강남대로160길 10 (신사동,지하1층)",고모네정육식당,37.5191643,127.0198305,고기,3.8,18,74
