,지번주소,도로명주소,위도,경도,사업장명,kakao_star,kakao_star_nums,kakao_blog_review
11662,신내동,서울특별시 중랑구 봉화산로 218 (신내동),37.6073834,127.0970527,KBS노래연습장,0,0,0
7258,석촌동,서울특별시 송파구 백제고분로 358  (석촌동),37.5043026,127.1061158,뉴타운,0,0,0
10940,영등포동,서울특별시 영등포구 영신로 25 (영등포동 균영빌딩 지하)',37.5136309,126.9082795,수 노래연습장,0,0,0
6407,봉천동,서울특별시 관악구 관악로16길 26 지하1층 (봉천동)',37.4800484,126.9539933,고래,0,0,0
2752,자양동,서울특별시 광진구 아차산로30길 15 (자양동),37.5400172,127.067661,휴,4.7,9,2
5771,시흥동,서울특별시 금천구 독산로50길 101 (시흥동),37.4624629,126.9100009,대박노래연습장,0,0,0
2579,성수동1가,서울특별시 성동구 상원길 40 (성수동1가),37.5475298,127.0488545,히트노래방,0,0,0
4213,공릉동,서울특별시 노원구 공릉로 209 지층 (공릉동)',37.6280889,127.0775177,샵# 노래연습장,2.3,6,5
7249,방이동,서울특별시 송파구 가락로 274  (방이동),37.5125132,127.1194382,가자,2.8,5,6
10707,신길동,서울특별시 영등포구 가마산로 412 지층 (신길동)',37.5038054,126.9026452,올래노래연습장,0,0,0
3105,장안동,서울특별시 동대문구 장한로26길 24 지하1층 (장안동)',37.5714899,127.0729639,쿨,0,0,0
5460,가리봉동,서울특별시 구로구 우마길 13 (가리봉동(2층))',37.4817534,126.8881931,행운노래연습장,0,0,0
5221,화곡동,서울특별시 강서구 강서로5나길 80 2층 (화곡동),37.5285829,126.8438473,황실노래연습장,5,1,0
2677,옥수동,서울특별시 성동구 독서당로 208 (옥수동),37.5433024,127.0139573,스타노래방,0,0,0
170,청담동,서울특별시 강남구 도산대로101길 3 5층 (청담동)',37.5252799,127.0525662,타임노래연습장,0,0,0
2421,신당동,서울특별시 중구 퇴계로86길 23 (신당동),37.5644802,127.0198186,노찾사,0,0,0
7702,고덕동,서울특별시 강동구 상일로 163 지층 (고덕동)',37.561574,127.17025,신나는노래연습장,0,0,0
900,방화동,서울특별시 강서구 양천로24길 69 지층 (방화동)',37.5701841,126.8155364,엔젤노래연습장,0,0,0
1966,가리봉동,서울특별시 구로구 우마길 13 (가리봉동),37.4817534,126.8881931,중국신행운노래연습장,0,0,0
8471,창동,서울특별시 도봉구 덕릉로 226-1 (창동),37.6380406,127.0378284,MS,0,0,0
5254,화곡동,서울특별시 강서구 강서로5나길 104 110호 (화곡동)',37.5286128,126.8423754,귀빈노래연습장,0,0,0
9253,홍제동,서울특별시 서대문구 통일로 456 (홍제동지층)',37.5893371,126.9438662,짱가노래연습장,0,0,0
8066,을지로6가,서울특별시 중구 장충단로13길 20 현대시티타워 10층 (을지로6가),37.5687346,127.0076665,미디어스코프 주식회사,0,0,0
831,방화동,서울특별시 강서구 방화동로12길 17 지층 (방화동)',37.5666744,126.8136441,꿍짝노래연습장,0,0,0
2472,신당동,서울특별시 중구 퇴계로76길 50 지층 3호 (신당동)',37.5631889,127.0147728,악쓰는 하마,3.3,3,0
5800,독산동,서울특별시 금천구 두산로9길 8 101호 (독산동지하)',37.4707751,126.8929348,웰빙,0,0,0
2836,중곡동,서울특별시 광진구 답십리로 388 (중곡동),37.57124,127.0835669,행복노래연습장,0,0,0
8854,상도동,서울특별시 동작구 양녕로26길 24  (상도동지층)',37.4975762,126.9439258,팡팡노래방,0,0,0
4204,공릉동,서울특별시 노원구 동일로192길 80 2층 (공릉동)',37.6272289,127.0772587,용가리,0,0,0
11686,망우동,서울특별시 중랑구 망우로60길 31 (망우동지하1층)',37.5971828,127.0945656,백악관 노래연습장,0,0,0
9527,서초동,서울특별시 서초구 서초중앙로22길 34 (서초동지하1층)',37.4931581,127.0158,뮤즈노래연습장,0,0,0
10006,석촌동,서울특별시 송파구 석촌호수로 194 지층 (석촌동)',37.5062529,127.0985915,SBS노래연습장,0,0,0
2596,행당동,서울특별시 성동구 마조로 15-10 지하1층 (행당동)',37.5591128,127.0402901,도깨비 코인 노래연습장,0,0,0
5960,당산동3가,서울특별시 영등포구 당산로30길 8-1 (당산동3가),37.5254687,126.8976276,당산동노래연습장,0,0,0
8090,석관동,서울특별시 성북구 돌곶이로 75 용호빌딩 지1층 (석관동),37.6100929,127.0574858,K2 노래연습장,0,0,0
6594,서초동,서울특별시 서초구 반포대로28길 51 정연빌딩 (서초동)',37.4914554,127.0112532,특급노래연습장,0,0,0
791,미아동,서울특별시 강북구 월계로7나길 10 지층 (미아동)',37.6127251,127.0333044,울랄라 노래연습장,0,0,0
6738,방배동,서울특별시 서초구 동광로11길 69 (방배동),37.4942623,126.9853082,투투노래연습장,0,0,0
3887,수유동,서울특별시 강북구 한천로140길 20 (수유동),37.6407826,127.0275884,캐슬 노래연습장,0,0,0
3118,휘경동,서울특별시 동대문구 외대역동로 19 (휘경동),37.5911297,127.0673878,YTN,0,0,0
10633,신정동,서울특별시 양천구 신월로 321 (신정동),37.5217698,126.8565245,월드노래연습장,0,0,0
8269,상계동,서울특별시 노원구 노해로85길 10-2 2층 (상계동 백영빌딩)',37.6558322,127.065325,뱅크,2,8,1
9846,하월곡동,서울특별시 성북구 화랑로 99 지1층 (하월곡동)',37.6034907,127.042701,스카이 노래연습장,0,0,0
1131,신림동,서울특별시 관악구 남부순환로176길 6 (신림동),37.4836427,126.9281819,차차차,0,0,0
8656,전농동,서울특별시 동대문구 왕산로 194 3층 (전농동)',37.5797936,127.0447298,열린,0,0,0
6984,역삼동,서울특별시 강남구 테헤란로1길 28-4 지상2층 (역삼동)',37.500176,127.0277892,아트 노래연습장,0,0,0
2857,중곡동,서울특별시 광진구 면목로 114  (중곡동지하1층)',37.563644,127.080193,즐거운노래방,0,0,0
10766,신길동,서울특별시 영등포구 도신로60길 6  (신길동),37.5114462,126.9169749,은하수 노래연습장,0,0,0
7620,명일동,서울특별시 강동구 고덕로38길 53 (명일동),37.5522504,127.1427634,방방노래방,0,0,0
10870,신길동,서울특별시 영등포구 대방천로 249 지1층 (신길동)',37.4990515,126.9186796,금두꺼비노래연습장,0,0,0
7804,응암동,서울특별시 은평구 응암로21길 4 (응암동),37.594079,126.9176548,골든벨노래연습장,0,0,0
6489,신림동,서울특별시 관악구 조원로4길 25 (신림동),37.4824268,126.9051218,엑스포,2.3,3,0
2704,행당동,서울특별시 성동구 마조로3가길 15 (행당동),37.5592765,127.0399101,킹노래방,5,3,0
10320,가락동,서울특별시 송파구 송파대로30길 21 지층 (가락동)',37.4952994,127.1196672,다이아몬드 노래연습장,0,0,0
4730,서교동,서울특별시 마포구 어울마당로 138 지하1층 (서교동)',37.5560477,126.925476,히든코인싱어 노래연습장,2.2,10,1
2994,광장동,서울특별시 광진구 아차산로76가길 16 (광장동),37.5471568,127.1069702,귀빈,0,0,0
3666,응암동,서울특별시 은평구 응암로22길 11 (응암동),37.5938115,126.9193764,영상노래연습장,0,0,0
1384,신림동,서울특별시 관악구 남부순환로 1596 지하1층 (신림동)',37.4837712,126.9281091,슈퍼스타코인노래연습장,5,1,0
2531,이태원동,서울특별시 용산구 녹사평대로 236 (이태원동),37.5387262,126.9872118,노래천국,0,0,0
4334,상계동,서울특별시 노원구 동일로 1323 지하1층 (상계동 하라프라자센타)',37.6468137,127.0626323,아프리카마이크노래연습장,5,6,0
18,신사동,서울특별시 강남구 압구정로50길 28 지하1층 9호 (신사동 로데오현대아파트)',37.5266711,127.0372981,알피엠 노래연습장,2.5,2,0
4938,신월동,서울특별시 양천구 월정로29길 17 (신월동지하1층)',37.532895,126.8342843,신월노래연습장,0,0,0
10923,대림동,서울특별시 영등포구 디지털로 359-1 지하1층 (대림동)',37.4897386,126.9000615,777노래연습장,0,0,0
8601,쌍문동,서울특별시 도봉구 해등로 174  (쌍문동지층)',37.6575273,127.0375686,제이제이 노래연습장,0,0,0
7361,응암동,서울특별시 은평구 응암로 294 (응암동 이화가정의학과),37.5976879,126.9206391,하이루노래연습장,0,0,0
11229,수색동,서울특별시 은평구 수색로 340 (수색동 동일빌딩),37.58649,126.8883431,열린노래연습장,0,0,0
8937,사당동,서울특별시 동작구 사당로30길 91  (사당동(지하1층))',37.480728,126.9809128,르네상스 노래연습장,0,0,0
7010,역삼동,서울특별시 강남구 언주로65길 7 (역삼동),37.4952054,127.045334,제일 노래연습장,0,0,0
2313,공릉동,서울특별시 노원구 공릉로 154 2층 (공릉동),37.6237294,127.0796455,명품,4.8,4,6
3252,묵동,서울특별시 중랑구 공릉로12가길 7 (묵동(2층))',37.6166534,127.0800639,행운노래연습장,0,0,0
6015,신길동,서울특별시 영등포구 신풍로24길 10 2층 (신길동)',37.4990383,126.9184397,땡기네 노래연습장,0,0,0
9780,용답동,서울특별시 성동구 천호대로 274-1 지하1층 (용답동)',37.5673198,127.0514926,행운노래연습장,0,0,0
6239,사당동,서울특별시 동작구 남부순환로271길 24  (사당동지하 1층)',37.4779105,126.9802203,라이브노래연습장,0,0,0
3314,응암동,서울특별시 은평구 응암로 169 (응암동),37.5872194,126.9162239,썬노래연습장,0,0,0
10598,신월동,서울특별시 양천구 화곡로4길 32 (신월동지층),37.5366747,126.8285006,24시 노래연습장,0,0,0
5010,목동,서울특별시 양천구 공항대로 552 (목동),37.5495586,126.8669562,수 노래연습장,0,0,0
7380,문정동,서울특별시 송파구 동남로4길 30-1 (문정동),37.4875161,127.1246563,명품,5,4,0
10454,신정동,서울특별시 양천구 목동로25길 1 (신정동지하1층),37.5276272,126.8635433,K팝노래연습장,4,4,0
3232,상봉동,서울특별시 중랑구 면목로 488 (상봉동),37.5953935,127.0860433,스타 노래연습장,0,0,0
8970,사당동,서울특별시 동작구 사당로16가길 34 (사당동지층)',37.4834083,126.9716532,짱노래연습장,0,0,0
9306,미근동,서울특별시 서대문구 통일로 107-7  (미근동),37.5642588,126.9672679,바르셀로나노래연습장,0,0,0
8448,창동,서울특별시 도봉구 덕릉로63가길 15 (창동지1층)',37.6434817,127.039557,팡팡 노래연습장,0,0,0
466,천호동,서울특별시 강동구 천호대로157길 38 2층 (천호동)',37.5393391,127.1277614,악쓰는하마 코인 노래연습장,3,1,0
11420,신당동,서울특별시 중구 다산로 117 (신당동지상4층)',37.5546001,127.0102606,용가리 노래연습장,4.5,4,0
6187,본동,서울특별시 동작구 노량진로18길 31 (본동),37.5122199,126.9514149,나룻터노래연습장,0,0,0
2166,독산동,서울특별시 금천구 금하로1길 71 (독산동),37.4544213,126.8907982,오렌지,0,0,0
5497,가리봉동,서울특별시 구로구 구로동로 15 (가리봉동),37.4830789,126.8868011,테크노 노래연습장,0,0,0
4466,서초동,서울특별시 서초구 서초대로48길 15 (서초동지하1층),37.4920856,127.0115886,D데이노래연습장,0,0,0
4111,돈암동,서울특별시 성북구 동소문로34길 24 (돈암동 삼성아파트),37.5994947,127.0231255,하와이 노래방,0,0,0
2930,자양동,서울특별시 광진구 동일로18길 28 (자양동(지층))',37.5395709,127.0643567,OK,5,1,0
355,성내동,서울특별시 강동구 양재대로 1335 (성내동),37.5255838,127.1349179,빈티지코인노래연습장,0,0,0
6063,당산동5가,서울특별시 영등포구 양평로 67 (당산동5가B105(지하1층)),37.5349267,126.8993141,쥬크노래연습장,1,1,0
5893,대림동,서울특별시 영등포구 디지털로 349 지하1층 (대림동 현암빌딩)',37.4890304,126.8992782,K7 노래연습장,0,0,0
3751,번동,서울특별시 강북구 오현로31길 7 (번동),37.6290852,127.0390496,팡팡 노래연습장,0,0,0
7021,삼성동,서울특별시 강남구 삼성로100길 27 지하1층 (삼성동)',37.5101706,127.0575513,텐텐 노래연습장,0,0,0
11373,관철동,서울특별시 종로구 종로10길 20 (관철동),37.5691547,126.9843099,힐링노래연습장,0,0,0
785,수유동,서울특별시 강북구 한천로139길 39 (수유동),37.6386377,127.0252474,딩동댕,0,0,0
1468,중곡동,서울특별시 광진구 면목로 151  (중곡동),37.5668058,127.0816189,로얄노래연습장,0,0,0
5761,독산동,서울특별시 금천구 시흥대로 339 (독산동),37.4639014,126.8970907,만남,0,0,0
2036,가산동,서울특별시 금천구 벚꽃로38길 5 (가산동),37.4819237,126.8833345,올레,0,0,0
3352,면목동,서울특별시 중랑구 면목로58길 9 (면목동(지하))',37.5846717,127.0889971,스타노래연습장,0,0,0
9215,연남동,서울특별시 마포구 동교로 251 지1층 (연남동)',37.5624052,126.9242063,K 노래연습장,0,0,0
2124,독산동,서울특별시 금천구 독산로85길 16 (독산동),37.4725437,126.9022376,네박자,0,0,0
7141,송파동,서울특별시 송파구 백제고분로41길 17 부림빌딩 지층 (송파동),37.5074938,127.1075463,비타민 노래연습장,1,1,0
6541,신림동,서울특별시 관악구 남부순환로 1483 (신림동),37.482278,126.9153122,둘리,0,0,0
9256,창천동,서울특별시 서대문구 연세로5가길 8-3  (창천동),37.5574664,126.9361822,콜노래연습장,0,0,1
7939,영등포동,서울특별시 영등포구 신길로 250 2층 (영등포동),37.5139251,126.9115253,팡파레노래연습장,0,0,0
6491,신림동,서울특별시 관악구 난곡로 170 (신림동),37.4702816,126.9201249,열린노래연습장,0,0,0
8611,창동,서울특별시 도봉구 덕릉로 244-1 (창동2층)',37.6393489,127.0390897,쿨 노래연습장,0,0,0
3306,면목동,서울특별시 중랑구 답십리로77길 11 (면목동),37.5721292,127.0814731,앵콜노래연습장,0,0,0
11064,보광동,서울특별시 용산구 보광로 31-1 2층 (보광동 LG전자프라자)',37.5271413,126.9998576,샘노래연습장,0,0,0
10341,잠실동,서울특별시 송파구 백제고분로9길 29 지층 (잠실동)',37.5097662,127.0824219,제니스,0,0,0
8897,상도동,서울특별시 동작구 상도로 162 (상도동지하),37.5035716,126.9372694,조은노래연습장,0,0,0
9046,성산동,서울특별시 마포구 성미산로 26 지하1층 (성산동)',37.558489,126.9111318,서울 노래연습장,0,0,0
143,역삼동,서울특별시 강남구 논현로 333 지하1층 (역삼동 역삼빌딩)',37.4949048,127.0394265,가자 노래연습장,0,0,0
11659,중화동,서울특별시 중랑구 중랑역로 42 (중화동),37.5975213,127.076643,서울노래연습장,0,0,0
10027,송파동,서울특별시 송파구 백제고분로46길 3 (송파동),37.508677,127.1119832,SBS노래연습장,0,0,0
4827,망원동,서울특별시 마포구 월드컵로 117 지하1층 (망원동)',37.5586618,126.9074659,바다 노래연습장,0,0,0
9387,양재동,서울특별시 서초구 논현로 169 지1층 (양재동 영민빌딩)',37.484613,127.041415,가자노래연습장,0,0,0
11709,상봉동,서울특별시 중랑구 봉우재로33길 65 (상봉동지상2층),37.5952299,127.0888905,칸노래연습장,0,0,0
6974,역삼동,서울특별시 강남구 역삼로3길 22 지상2층 (역삼동)',37.4950089,127.0312405,부킹 노래연습장,0,0,0
3173,이문동,서울특별시 동대문구 이문로 108 지하1층 (이문동)',37.5961888,127.0603081,락휴코인노래연습장,4,1,0
2291,성내동,서울특별시 강동구 천호옛길 42 (성내동),37.5330649,127.12314,썬 노래연습장,0,0,0
206,논현동,서울특별시 강남구 강남대로118길 19 지하1층 (논현동),37.5068783,127.0249638,와드코인노래연습장,3.8,5,0
89,신사동,서울특별시 강남구 도산대로11길 25 지하1층 (신사동)',37.5191454,127.0223342,빈티지코인노래연습장,5,3,0
8630,쌍문동,서울특별시 도봉구 해등로 176 지층 (쌍문동)',37.6576618,127.0371235,자메이카 코인 노래연습장,5,1,0
9862,장위동,서울특별시 성북구 장위로 42 2층 (장위동)',37.6141554,127.0411833,KBS 노래연습장,0,0,0
9110,망원동,서울특별시 마포구 망원로11길 29 지하1층 (망원동)',37.5589619,126.9063144,? 노래연습장 망원점,4.5,4,0
235,신사동,서울특별시 강남구 논현로 872 영빌딩 지하1층 (신사동)',37.5263802,127.0288471,보이스코드코인노래연습장,1,1,0
9129,합정동,서울특별시 마포구 독막로 9 지하1층 (합정동)',37.5488885,126.9146112,아이앤지 노래연습장,0,0,0
9954,풍납동,서울특별시 송파구 올림픽로47길 15 (풍납동),37.5282458,127.1170272,써니 노래연습장,0,0,0
5532,구로동,서울특별시 구로구 구로동로19길 2 (구로동),37.4889726,126.8842388,텔미 노래연습장,0,0,0
8101,시흥동,서울특별시 금천구 독산로 112 (시흥동),37.4573809,126.9056121,스타 노래연습장,2,1,1
5560,구로동,서울특별시 구로구 시흥대로163길 12 지층 (구로동)',37.4816789,126.8993185,애플노래연습장,0,0,0
1521,중곡동,서울특별시 광진구 면목로 114  (중곡동지하1층)',37.563644,127.080193,즐거운노래방,0,0,0
2162,가산동,서울특별시 금천구 가산디지털1로 168 A동 B108호 (가산동우림라이온스밸리)',37.4799665,126.8826362,에피소드,0,0,0
4445,상계동,서울특별시 노원구 덕릉로 823 지층 (상계동)',37.6700858,127.0806514,월드컵노래방,0,0,0
9161,서교동,서울특별시 마포구 동교로 127 지하1층 (서교동)',37.5551893,126.9162242,슈퍼스타 노래연습장,0,0,0
474,성내동,서울특별시 강동구 천호대로170길 53 지하층 (성내동),37.5329878,127.1325132,황진이 노래연습장,0,0,0
5489,구로동,서울특별시 구로구 디지털로32나길 8 (구로동(3층))',37.4835097,126.900277,고추노래연습장,0,0,0
476,명일동,서울특별시 강동구 구천면로 418 지층 (명일동)',37.5505134,127.145045,플레이코인노래연습장,0,0,0
1064,화곡동,서울특별시 강서구 화곡로58길 18 지층 (화곡동),37.5527941,126.8518558,파티파티노래연습장,0,0,0
10542,신정동,서울특별시 양천구 신정중앙로 90 (신정동지하1층),37.526334,126.8616551,파티파티노래연습장,0,0,0
10783,영등포동6가,서울특별시 영등포구 영등포로33길 9 (영등포동6가),37.5212392,126.9025158,투투노래연습장,0,0,0
1518,화양동,서울특별시 광진구 동일로22길 36 (화양동),37.5419298,127.0662466,BMW노래연습장,0,0,0
798,수유동,서울특별시 강북구 한천로 1043 2층 (수유동)',37.6402969,127.026053,리멤버 노래연습장,0,0,0
6730,반포동,서울특별시 서초구 사평대로57길 54 (반포동지층)',37.5066094,127.0226368,SS노래연습장,0,0,0
461,성내동,서울특별시 강동구 천호대로176길 19 지하1층 (성내동)',37.5335768,127.1363062,MBC노래연습장,0,0,0
9752,마장동,서울특별시 성동구 마장로 319-1 (마장동),37.5674673,127.044583,럭키노래연습장,0,0,0
9776,성수동2가,서울특별시 성동구 아차산로7길 4 지하1층 (성수동2가)',37.5455846,127.0543956,대박노래연습장,0,0,0
3407,면목동,서울특별시 중랑구 사가정로52길 22 301호 (면목동광현빌딩)',37.5798518,127.086806,용가리 노래연습장,0,0,0
1231,봉천동,서울특별시 관악구 보라매로 7 지하1층 (봉천동)',37.4901228,126.9273803,시티노래연습장,0,0,0
2153,가산동,서울특별시 금천구 범안로 1138 (가산동고려테크온 4층)',37.4657937,126.8883982,금천골,0,0,0
11715,망우동,서울특별시 중랑구 용마산로115길 84 (망우동),37.5982886,127.0956999,스카이노래연습장,0,0,0
8597,도봉동,서울특별시 도봉구 도봉로167길 3  (도봉동1층)',37.6778993,127.0446034,등대 노래연습장,0,0,0
10623,신월동,서울특별시 양천구 신월로 184 (신월동2층)',37.5190629,126.8436174,나이스 노래연습장,0,1,0
3462,면목동,서울특별시 중랑구 동일로109길 46 (면목동),37.5916604,127.0776051,킹노래연습장,0,0,0
1177,신림동,서울특별시 관악구 신림로 309 (신림동),37.4820185,126.9296546,SBS,0,0,0
3110,이문동,서울특별시 동대문구 이문로 118 지하1층 (이문동)',37.5971369,127.0609217,리코스타 코인노래연습장,5,1,1
8477,방학동,서울특별시 도봉구 도당로13길 23  (방학동지1층)',37.6656522,127.0350497,차차차 노래연습장,0,0,0
5215,화곡동,서울특별시 강서구 공항대로46길 21  (화곡동3층 (방죽길 11))',37.5543421,126.8532135,인디아나노래연습장,0,0,0
1903,고척동,서울특별시 구로구 경인로47길 40 (고척동(2층))',37.5010825,126.8660356,테마노래연습장,0,0,0
8753,전농동,서울특별시 동대문구 전농로16길 9 지상2층 (전농동)',37.5785031,127.0579561,팡팡,0,0,0
10221,방이동,서울특별시 송파구 위례성대로18길 31 지1층 (방이동)',37.5096436,127.125076,SBS노래연습장,0,0,0
11664,묵동,서울특별시 중랑구 숙선옹주로 5-2 (묵동(2층)),37.6156663,127.0782476,파일럿노래연습장,0,0,0
7579,성내동,서울특별시 강동구 양재대로89가길 14 지층 (성내동 천우빌딩)',37.5260141,127.1345589,디바,0,0,0
4843,망원동,서울특별시 마포구 월드컵로13길 50 지하1층 (망원동)',37.5554515,126.9074117,카카 노래연습장,4.5,2,0
1276,신림동,서울특별시 관악구 난곡로 355 2층 (신림동)',37.48567,126.9136237,좋은노래연습장,0,0,0
8996,사당동,서울특별시 동작구 사당로 200 사당동B상가 (사당동)',37.4846885,126.9704312,코노코노 코인노래연습장,1.4,5,2
1267,신림동,서울특별시 관악구 난곡로 194 지하1층 (신림동)',37.4722776,126.9196221,궁전,4,4,27
2908,중곡동,서울특별시 광진구 면목로 113-1  (중곡동지층)',37.5639104,127.0799904,우리,2.6,5,0
10687,신길동,서울특별시 영등포구 가마산로 399 지1층 (신길동)',37.5036013,126.9012249,앤노래연습장,0,0,0
7672,천호동,서울특별시 강동구 올림픽로 698 (천호동),37.5435257,127.1254351,테크노노래방,0,0,0
5647,고척동,서울특별시 구로구 고척로 151 (고척동지층)',37.5032623,126.8505793,열린음악노래연습장,0,0,0
6018,대림동,서울특별시 영등포구 대림로40길 15 (대림동),37.501957,126.8984038,신나는노래연습장,0,0,0
10129,영등포동2가,서울특별시 영등포구 영등포로47길 17  (영등포동2가),37.5208486,126.908765,실크로드,0,0,0
4196,상계동,서울특별시 노원구 동일로242길 17 지층 (상계동 동창빌딩)',37.6757737,127.0565134,특급,0,0,0
6290,상도동,서울특별시 동작구 상도로61길 34 지층 (상도동)',37.4947873,126.956811,비트코인동전노래연습장,0,0,0
3311,묵동,서울특별시 중랑구 동일로163길 9 (묵동),37.6118688,127.0768039,거기노래연습장,0,0,0
6253,신대방동,서울특별시 동작구 국사봉길 12 (신대방동지하 1층)',37.4985393,126.9287092,끌리오노래연습장,0,0,0
3308,면목동,서울특별시 중랑구 겸재로 215 (면목동),37.5894667,127.0914886,힐링노래연습장,0,0,0
6089,여의도동,서울특별시 영등포구 국제금융로 78 (여의도동홍우빌딩501호)',37.5208744,126.9313093,팽고팽고 노래연습장,0,0,0
1000,등촌동,서울특별시 강서구 화곡로61길 100 2층 (등촌동 청석빌딩)',37.5584429,126.847031,원 노래연습장,0,0,0
2173,독산동,서울특별시 금천구 범안로 1255 (독산동),37.4666302,126.9014649,파크,0,0,0
5417,구로동,서울특별시 구로구 디지털로32길 97-13 (구로동),37.4835676,126.9007173,큐 노래연습장,0,0,0
9624,방배동,서울특별시 서초구 방배천로 5-2 지하1층 (방배동)',37.4773425,126.9822925,다모아노래연습장,0,0,0
7606,암사동,서울특별시 강동구 올림픽로 790 지층 (암사동)',37.5515625,127.128361,채플린,0,0,0
839,화곡동,서울특별시 강서구 까치산로 19 지층 (화곡동)',37.5418853,126.8427465,까치노래연습장,0,0,0
5396,화곡동,서울특별시 강서구 화곡로 282 (화곡동),37.5496473,126.848067,큐피트 노래방,0,0,0
5827,시흥동,서울특별시 금천구 은행나무로 47 (시흥동),37.4510576,126.9076541,우정,3,2,0
823,내발산동,서울특별시 강서구 강서로 293-1 (내발산동),37.5520675,126.8360165,더코인노래연습장,5,1,0
4807,망원동,서울특별시 마포구 망원로 82 지하1층 (망원동)',37.5574056,126.9058836,파티파티 노래연습장,0,0,0
3841,미아동,서울특별시 강북구 덕릉로28길 지하 45 지1층 (미아동)',37.6339993,127.0167606,나용 노래방,0,0,0
5096,신정동,서울특별시 양천구 은행정로2길 3 (신정동지하1층)',37.5206014,126.8603986,럭키노래연습장,0,0,0
11711,면목동,서울특별시 중랑구 망우로32길 37 (면목동),37.5922039,127.0771682,훼미리노래연습장,0,0,0
10399,가락동,서울특별시 송파구 중대로9길 21 센터빌딩 502호 (가락동)',37.4950061,127.1189727,카스 노래연습장,0,0,0
7137,오금동,서울특별시 송파구 위례성대로20길 8-1  (오금동),37.5107279,127.1282386,나오미,0,0,0
8184,월계동,서울특별시 노원구 석계로 95 지하층 (월계동)',37.622922,127.0611758,성북,5,1,0
3597,길음동,서울특별시 성북구 동소문로 248 지1층 42 43 44 45 46호 (길음동 삼부아파트),37.6026982,127.0236736,코노902 코인노래연습장 길음점,0,0,0
2746,자양동,서울특별시 광진구 뚝섬로52길 19 (자양동),37.531055,127.0793408,우리,2.3,3,0
9952,문정동,서울특별시 송파구 송이로31길 4-10 (문정동),37.4879866,127.1321405,힐링노래연습장,0,0,0
8120,잠실동,서울특별시 송파구 백제고분로7길 30 (잠실동),37.5106872,127.0822039,베스트노래연습장,0,0,0
1047,화곡동,서울특별시 강서구 등촌로3길 14 지층 (화곡동)',37.531518,126.8629856,승리노래연습장,0,0,0
6359,신림동,서울특별시 관악구 남부순환로176길 6 (신림동),37.4836427,126.9281819,차차차,0,0,0
133,대치동,서울특별시 강남구 선릉로82길 19 지하1층 (대치동 동선빌딩),37.5029404,127.0516655,럭셔리 수노래연습장,4,1,0
9880,석관동,서울특별시 성북구 한천로78길 61 3층 (석관동)',37.6131649,127.0648397,용가리 노래연습장,0,0,0
4624,충정로2가,서울특별시 서대문구 통일로9안길 33  (충정로2가지1)',37.565974,126.9656026,모모노래연습장,1,1,0
7341,송파동,서울특별시 송파구 백제고분로41길 19-1 지1층 (송파동)',37.5077632,127.1072485,빈티지코인노래연습장,5,4,3
679,미아동,서울특별시 강북구 솔샘로 253 (미아동3층)',37.6197919,127.0207667,SM노래연습장,0,0,0
1493,화양동,서울특별시 광진구 능동로 179-1 (화양동지층)',37.5467761,127.073515,샹떼 코인,5,2,0
10464,신월동,서울특별시 양천구 남부순환로70길 19 (신월동),37.5214811,126.8347626,수 노래연습장,0,0,0
4847,노고산동,서울특별시 마포구 신촌로14안길 17 지하1층 (노고산동)',37.5542707,126.9340814,신바람 노래연습장,0,0,0
1076,화곡동,서울특별시 강서구 화곡로25길 2 5층 (화곡동 KBH빌딩)',37.5413856,126.8384983,매드락코인노래연습장,0,0,1
7319,잠실동,서울특별시 송파구 백제고분로19길 13 지층 (잠실동)',37.506086,127.0868585,힐링,0,0,0
64,개포동,서울특별시 강남구 개포로82길 7 지하1층 (개포동 삼성빌딩)',37.4887627,127.0673453,아베크 노래연습장,0,0,0
2133,독산동,서울특별시 금천구 시흥대로141길 71 (독산동),37.4760703,126.8976359,월드,5,1,0
9465,반포동,서울특별시 서초구 사평대로57길 54 (반포동지층)',37.5066094,127.0226368,SS노래연습장,0,0,0
2647,옥수동,서울특별시 성동구 한림말5길 17 (옥수동지하)',37.5427543,127.016557,세븐노래연습장,0,0,0
10771,대림동,서울특별시 영등포구 대림로22길 44-1 (대림동),37.4958992,126.9051335,앵콜노래연습장,0,0,0
4227,중계동,서울특별시 노원구 한글비석로 362 지층 (중계동 중석빌딩)',37.6582122,127.0748638,까치노래방,0,0,0
3344,상봉동,서울특별시 중랑구 봉우재로 69 (상봉동),37.5917221,127.0808852,알라딘노래연습장,0,0,0
10316,가락동,서울특별시 송파구 중대로23길 20 (가락동우정에쉐르 지층)',37.502641,127.1258029,부활,0,0,0
7663,길동,서울특별시 강동구 양재대로 1495 지층 (길동)',37.5393052,127.140294,투투노래연습장,0,0,0
983,화곡동,서울특별시 강서구 곰달래로 147-1 (화곡동),37.5308522,126.8494133,등대노래방,0,0,0
3404,망우동,서울특별시 중랑구 상봉로 108 (망우동),37.595457,127.0933007,디딤돌노래연습장,0,0,0
7193,문정동,서울특별시 송파구 새말로8길 30 (문정동),37.4801452,127.1266625,윙크노래연습장,0,0,0
4504,잠원동,서울특별시 서초구 강남대로101길 17 (잠원동),37.5166952,127.0184067,청개구리노래연습장,0,0,0
3348,면목동,서울특별시 중랑구 답십리로 371 (면목동),37.5716523,127.0817279,세븐노래연습장,0,0,0
