지번주소,도로명주소,사업장명,위도,경도,kakao_star,kakao_star_nums,kakao_blog_review
구의2동,서울특별시 광진구 자양로 293 (구의동),롯데쇼핑,37.5519713,127.09219,0,0,0
중곡2동,서울특별시 광진구 긴고랑로 60 (중곡동),롯데쇼핑,37.5619031,127.0826965,0,0,0
길음2동,서울특별시 성북구 종암로 167  동 (하월곡동),이마트 하월곡점,37.6050947,127.0309552,2.9,23,13
신길동,서울특별시 영등포구 도신로60길 7 (신길동),대신시장,37.5112083,126.9174289,5,1,4
암사1동,서울특별시 강동구 고덕로24길 50 (암사동),홈플러스,37.552387,127.1351149,2.2,32,66
번1동,서울특별시 강북구 한천로123길 26 (번동),강북 북부시장,37.6362378,127.0303582,5,2,1
구로동,서울특별시 구로구 구일로10길 93 (구로동),사모아종합상가,37.4958801,126.8769553,0,0,0
수유동,서울특별시 강북구 노해로17길 21 수유중앙시장 (수유동),수유중앙시장,37.6403382,127.02117,5,1,1
방배본동,서울특별시 서초구 방배중앙로 198 (방배동),롯데쇼핑,37.4968241,126.9856638,0,0,0
석관동,서울특별시 성북구 한천로73길 26 (석관동),석관황금시장,37.6097266,127.0620125,0,0,1
내발산동,서울특별시 강서구 강서로 267 (내발산동),송화시장,37.5496059,126.835939,5,5,52
종로6가,서울특별시 종로구 종로 266 (종로6가),동대문종합시장,37.5706765,127.0073136,4.2,28,209
상도2동,서울특별시 동작구 만양로 26 (상도동),홈플러스 익스프레스 상도2점,37.5077626,126.9499848,2,2,0
문정동,서울특별시 송파구 충민로 66 (문정동),가든파이브 라이프,37.4776148,127.1249617,0,0,21
잠실4동,서울특별시 송파구 석촌호수로 133 (잠실동),홈플러스,37.507666,127.091812,2.5,22,25
구의3동,서울특별시 광진구 아차산로 473 (구의동),홈플러스익스프레스 구의2점,37.5405184,127.0942951,3,1,0
신길3동,서울특별시 영등포구 가마산로69가길 12 (신길동),홈플러스,37.5061356,126.9096179,3,26,30
도림동,서울특별시 영등포구 도신로 75 (도림동),홈플러스,37.5067206,126.9007845,4,7,4
망우동,서울특별시 중랑구 상봉로 118 (망우동),주식회사 이마트 상봉점,37.5965068,127.0935977,2.9,19,21
길동,서울특별시 강동구 양재대로124길 32 (길동),동서울오네뜨상가,37.5426145,127.1436562,0,0,0
문정동,서울특별시 송파구 충민로 10 (문정동),가든파이브 툴,37.4786598,127.1189685,5,2,4
길음동,서울특별시 성북구 도봉로 17 (길음동),이마트 미아점,37.6108546,127.0299225,2.5,36,14
서초2동,서울특별시 서초구 사임당로 151 (서초동),무지개쇼핑,37.4920742,127.0257084,0,0,0
신도림동,서울특별시 구로구 경인로 662 (신도림동),주식회사 현대백화점 디큐브시티,37.5083236,126.8884274,2.7,18,165
상계동,서울특별시 노원구 상계로23다길 13-8 (상계동),노원아이파크 상가,37.6598913,127.0694006,5,2,0
길음동,서울특별시 성북구 동소문로 315 (길음동 현대백화점미아점),현대백화점 미아점,37.6084082,127.0287466,4.3,30,76
고척동,서울특별시 구로구 경인로 393-7 (고척동 123전자타운),일이삼전자타운,37.4974484,126.8630394,0,0,2
응암3동,서울특별시 은평구 응암로 247 (응암동),홈플러스,37.5942306,126.9178721,0,0,1
면목3.8동,서울특별시 중랑구 면목로 357 (면목동),홈플러스,37.5840015,127.0881539,3.6,17,8
잠실동,서울특별시 송파구 올림픽로 240 (잠실동),롯데백화점 잠실점,37.5110794,127.0981638,2.6,53,160
독산동,서울특별시 금천구 남부순환로120길 23 (독산동),푸른터시장,37.478067,126.9014416,0,0,0
전농동,서울특별시 동대문구 사가정로 148 (전농동 SK아파트),롯데쇼핑,37.5769111,127.0605491,3.1,12,12
가락2동,서울특별시 송파구 동남로 189 (가락동),쌍용프라자 상가,37.4946917,127.1298678,0,0,0
삼선동1가,서울특별시 성북구 삼선교로 6 (삼선동1가),홈플러스익스프레스 삼선점,37.5879351,127.0066057,5,3,0
자양동,서울특별시 광진구 능동로 92 (자양동),롯데백화점 건대스타시티점,37.5390734,127.0711481,2.4,23,24
역삼동,서울특별시 강남구 테헤란로 231 센터필드 (역삼동),더 샵스 앳 센터필드 ,37.5028813,127.0413566,0,0,0
상도동,서울특별시 동작구  양녕로  170 (상도동),홈플러스 익스프레스 상도3점,37.4964908,126.9434438,0,0,0
여의도동,서울특별시 영등포구 국제금융로 10 (여의도동),아이에프씨몰,37.5245995,126.9253589,3.8,140,216
신천동,서울특별시 송파구 올림픽로 269 (신천동),롯데캐슬플라자,37.5144295,127.1006486,5,1,1
자양동,서울특별시 광진구 아차산로 200 (자양동),커먼그라운드,37.5410566,127.0656692,3.2,40,158
진관동,서울특별시 은평구 통일로 1050 (진관동 롯데몰은평점),롯데몰 은평,37.6375366,126.9179003,3,51,33
상도4동,서울특별시 동작구 성대로 43 (상도동),홈플러스,37.4989812,126.9336821,0,0,0
화곡1동,서울특별시 강서구 화곡로18길 24 (화곡동 강서 뉴타워),강서 뉴타워,37.5390926,126.8352291,4.5,2,0
수유동,서울특별시 강북구 도봉로 261 (수유동),수유프라자,37.6316819,127.0234924,0,0,0
숭인동,서울특별시 종로구 난계로27길 51 신설종합시장 (숭인동),신설종합시장,37.5726699,127.0203474,0,0,0
상봉동,서울특별시 중랑구 망우로 336 (상봉동),코스트코홀세일 상봉점,37.5969033,127.090322,3.4,85,306
석촌동,서울특별시 송파구 백제고분로34길 3 (석촌동),롯데쇼핑,37.5021843,127.098924,1,1,0
청량리동,서울특별시 동대문구 홍릉로 13 (청량리동),청량리현대코아,37.5814516,127.0444106,1,1,0
고척동,서울특별시 구로구 경인로 393-7 (고척동),일이삼전자타운,37.4974484,126.8630394,0,0,2
마천동,서울특별시 송파구 마천로 315 (마천동),송파쇼핑센타,37.4951788,127.1509931,0,0,0
봉천동,서울특별시 관악구 양녕로 49 (봉천동),봉천현대시장,37.4864306,126.946515,3,1,0
고척동,서울특별시 구로구 중앙로1길 36 (고척동),이천일 아울렛 구로점,37.4981036,126.8626627,4.8,4,18
갈현동,서울특별시 은평구 연서로17길 18-6 (갈현동),역촌중앙시장,37.6132852,126.9162262,5,2,1
공릉동,서울특별시 노원구 동일로 1101 (공릉동),홈플러스,37.6283322,127.0713788,3.1,20,15
숭인동,서울특별시 종로구 종로 347 (숭인동),홈플러스,37.5737459,127.0164919,0,0,0
고척동,서울특별시 구로구 중앙로3길 50 (고척동 고척산업용품종합상가),고척산업용품상가,37.4998338,126.8609847,5,1,3
흑석동,서울특별시 동작구 서달로 150 (흑석동),해가든프라자,37.5066681,126.9622064,4,10,0
상봉2동,서울특별시 중랑구 망우로32길 23 (상봉동),롯데쇼핑,37.5929548,127.0771231,5,2,0
양평동3가,서울특별시 영등포구 선유로 156 (양평동3가),코스트코홀세일,37.5276673,126.8921856,3.3,89,399
종로6가,서울특별시 종로구 종로 272 (종로6가),동대문종합시장 신관,37.5708266,127.0081219,0,0,5
신길동,서울특별시 영등포구 영등포로 364 (신길동),홈플러스,37.5141104,126.9183726,0,0,0
중앙동,서울특별시 관악구 양녕로 46 (봉천동),홈플러스 익스프레스 봉천점,37.4861622,126.9472995,0,0,1
중계동,서울특별시 노원구 한글비석로 232 (중계동 유경데파트),유경데파트,37.6484451,127.0769571,0,0,0
문래동3가,서울특별시 영등포구  당산로  42 (문래동3가),홈플러스,37.5182376,126.8958979,3,26,30
미아동,서울특별시 강북구 솔샘로 233 동북프라자 (미아동),동북프라자,37.6201527,127.0187184,0,0,0
인의동,서울특별시 종로구 종로 183 (인의동 효성주얼리시티),효성주얼리시티,37.571447,126.99832,3.5,6,37
대치동,서울특별시 강남구 삼성로 150 (대치동 한보미도맨션),한보종합상가,37.4927978,127.0662067,0,5,4
길음1동,서울특별시 성북구 길음로 33 (길음동 길음뉴타운8단지아파트),GS슈퍼마켓 길음뉴타운점,37.6072048,127.0194894,0,0,1
이문동,서울특별시 동대문구 이문로 136 (이문동),이문제일시장,37.598389,127.0620109,0,0,0
방학동,서울특별시 도봉구 시루봉로 103-1 1층 (방학동),GS THE FRESH 방학신동아점,37.660102,127.027322,0,0,0
논현2동,서울특별시 강남구 학동로43길 38 (논현동),논현웰스톤상가,37.5184409,127.0380207,0,0,0
이문동,서울특별시 동대문구 이문로 88 (이문동),롯데쇼핑,37.5946614,127.0593433,3,2,0
압구정동,서울특별시 강남구 압구정로 343 (압구정동 갤러리아백화점),갤러리아백화점,37.5284458,127.040104,3.8,42,21
시흥동,서울특별시 금천구 시흥대로52길 70 (시흥동),대명합동시장,37.4543938,126.9017201,0,0,0
천호동,서울특별시 강동구 천호대로 1005 (천호동 현대백화점),현대백화점 천호점,37.5388507,127.1244645,3.2,25,132
방화1동,서울특별시 강서구 방화대로34길 83 (방화동),롯데쇼핑,37.5710949,126.8209275,0,0,0
