지번주소,도로명주소,사업장명,위도,경도,kakao_star,kakao_star_nums,kakao_blog_review
동소문동5가,서울특별시 성북구 동소문로20길 28-8  (동소문동5가3층),디아블로,37.5913632,127.0163406,0,0,0
화곡동,서울특별시 강서구 화곡로 153 광유빌딩 5층 (화곡동),붐당구장,37.5414891,126.8387541,0,0,0
중곡동,서울특별시 광진구 천호대로127길 16  (중곡동),스타당구장,37.5535892,127.0897081,0,0,0
영등포동3가,서울특별시 영등포구 영중로10길 35 4층 (영등포동3가),나이스당구장,37.5186701,126.9092299,0,0,0
관철동,서울특별시 종로구 삼일대로19길 28 (관철동),종로,37.5696695,126.986015,0,0,0
양재동,서울특별시 서초구 강남대로30길 57 (양재동(지하1층)),캐넌24시,37.4826464,127.0403369,0,0,0
수유동,서울특별시 강북구 덕릉로 18  (수유동2층),화계당구장,37.6338517,127.0155141,0,0,0
시흥동,서울특별시 금천구 금하로23길 19 3층 (시흥동),에이스당구장,37.4521065,126.9085215,0,0,0
신림동,서울특별시 관악구 난곡로66길 7 2층 (신림동),뉴월드 당구장,37.4826725,126.9148056,0,0,0
신월동,서울특별시 양천구 지양로 77 (신월동8),우성당구장,37.5223195,126.8332111,0,0,0
명일동,서울특별시 강동구 양재대로141길 7 (명일동),적과백당구장,37.551041,127.1434242,0,0,0
문래동3가,서울특별시 영등포구 당산로 10  (문래동3가2층),혁스,37.5155973,126.894419,0,0,0
낙원동,서울특별시 종로구 돈화문로11길 30 4층 (낙원동),낙원당구클럽,37.5728213,126.9897063,0,0,0
관수동,서울특별시 종로구 수표로 96 6층 (관수동 국일관 드림팰리스),세종당구아카데미,37.5697051,126.9900498,0,0,0
군자동,서울특별시 광진구 광나루로 379 1층 (군자동),로얄당구장,37.5482929,127.0721015,0,0,0
응암동,서울특별시 은평구 응암로 247 외환은행 4층 (응암동),SBS당구장,37.5942306,126.9178721,0,0,0
신월동,서울특별시 양천구 신월로 175 3층 (신월동),캐롬 당구클럽,37.5188562,126.8425523,0,0,0
상암동,서울특별시 마포구 월드컵북로44길 39 지하1층 (상암동),369,37.5764788,126.8950605,0,0,0
노량진동,서울특별시 동작구 만양로18길 18  (노량진동지층),아스트로 당구클럽,37.5130087,126.9452588,0,0,0
회기동,서울특별시 동대문구 경희대로 19-9 (회기동),그린당구장,37.5932129,127.0520579,0,0,0
