지번주소,도로명주소,사업장명,위도,경도,kakao_star,kakao_star_nums,kakao_blog_review
신림동,서울특별시 관악구 대학6길 36 1층 (신림동),마마떼,37.4692173,126.9357418,5,1,0
대현동,서울특별시 서대문구 이화여대길 64 (대현동(지상3층)),명동커피숍,37.5592584,126.9448926,0,0,0
충정로2가,서울특별시 서대문구 충정로 67 지하1층 (충정로2가),따띠삼겹,37.5648144,126.9655772,5,2,0
상암동,서울특별시 마포구 월드컵북로 396 (상암동 누리꿈스퀘어 1층 102호),공차상암DMC점,37.5793419,126.889819,2,16,6
마곡동,서울특별시 강서구 마곡중앙5로 81 1층 101호 (마곡동 방화 1동 에스비타운),이디야커피 신방화역점,37.567121,126.8185936,2.4,5,0
청파동1가,서울특별시 용산구 청파로 326 1층 (청파동1가),플라잉라운지,37.5487145,126.9702011,0,0,0
가산동,서울특별시 금천구 가산디지털1로 165 102호 (가산동가산비즈니스센터),써브웨이 가산디지털단지점,37.4802191,126.8809806,2.3,18,26
청량리동,서울특별시 동대문구 왕산로 209 1층 (청량리동),빽다방청량리역점,37.5809861,127.0458897,2.7,6,1
신정동,서울특별시 양천구 신정로7길 60-2 금경빌딩 1층 101호 (신정동),카페게이트 신정푸른마을점,37.5122379,126.8377308,5,1,0
연희동,서울특별시 서대문구 홍제천로 6 (연희동),스케네,37.5681592,126.918541,3,3,1
명동2가,서울특별시 중구 명동6길 3 (명동2가),함지,37.5631447,126.9842989,0,0,0
상도동,서울특별시 동작구 상도로61길 72 (상도동 지하1층),커피베이숭실대점,37.4944665,126.9587722,3.1,9,1
옥수동,서울특별시 성동구 독서당로 223 B401B402호 (옥수동),투썸플레이스옥수리버젠점,37.5442707,127.0151919,2.3,16,1
신도림동,서울특별시 구로구 신도림로19길 7 성광빌딩 1층 113(일부)호 (신도림동),꾸꾸네,37.511267,126.8844653,5,2,0
도화동,서울특별시 마포구 토정로37길 46 (도화동 정우상가 지하 2324호),아리스타커피숍,37.5426083,126.9473125,0,0,0
외발산동,서울특별시 강서구 남부순환로 222 사무동 (외발산동서울자동차학원 (지상 1층)),카페모나티,37.5460576,126.8195373,0,0,0
상도동,서울특별시 동작구 상도로34길 15 1층 (상도동),방구석여행,37.5041197,126.9457752,0,0,2
화양동,서울특별시 광진구 능동로 120 1층 (화양동 부동산학관),아이엔지,37.5438883,127.0759546,0,0,0
문정동,서울특별시 송파구 법원로4길 6 문정아이파크 1동 상가 132-2호 (문정동),메가커피 문정아이파크점,37.4823178,127.12211,4.3,4,2
마곡동,서울특별시 강서구 마곡중앙6로 45 리더스퀘어마곡 1층 105호 (마곡동),몽슈크레 마곡점,37.5606312,126.8327206,5,21,12
망우동,서울특별시 중랑구 망우로73길 31 1층 (망우동),버블츄,37.6019582,127.1032135,0,0,0
남가좌동,서울특별시 서대문구 수색로 43 4층 (남가좌동),다같이카페,37.569758,126.9133766,5,2,2
개봉동,서울특별시 구로구 개봉로24길 1 (개봉동),카페래빗,37.4966038,126.8566804,0,0,1
중림동,서울특별시 중구 청파로 464 1층 111호 (중림동 브라운스톤),카페자스,37.5609183,126.9683304,3.6,7,5
당산동4가,서울특별시 영등포구 당산로 167 (당산동4가),진,37.5294987,126.8981679,0,0,0
목동,서울특별시 양천구 목동중앙로 11 1층 103호 (목동 대원칸타빌아파트상가),다이아그램,37.5320056,126.867251,2.5,2,1
답십리동,서울특별시 동대문구 천호대로 263 1층 (답십리동),스타벅스답십리역점,37.5685076,127.0511357,4.4,16,19
여의도동,서울특별시 영등포구 국제금융로 86 131호 (여의도동 롯데캐슬 아이비),투썸플레이스여의도롯데캐슬아이비점,37.5197969,126.9321087,3.5,6,4
구의동,서울특별시 광진구 자양로 163 1층 101호 (구의동),커피베이구의점,37.5422461,127.083807,5,2,9
연지동,서울특별시 종로구 대학로 19 (연지동),카페루이스,37.5729252,127.0016197,0,0,0
중곡동,서울특별시 광진구 긴고랑로14길 25 1층 (중곡동),아띠랑,37.5613963,127.0811503,0,0,0
시흥동,서울특별시 금천구 시흥대로 88 지상1층 (시흥동 오복빌딩),이디야커피 시흥유통센터점,37.4418924,126.9039214,4.3,3,0
창동,서울특별시 도봉구 도봉로 604 (창동에이치큐브병원 1층),카페잇,37.6583201,127.0410736,2.7,3,0
상계동,서울특별시 노원구 한글비석로 412 1층 (상계동),투썸플레이스상계점,37.6613977,127.0710717,3.6,5,5
마천동,서울특별시 송파구 성내천로 158 지상1층 (마천동),ROASTING POINT,37.499404,127.1460508,0,1,0
사당동,서울특별시 동작구 남부순환로 2027 (사당동 1층 102호),소소정 찻집,37.4764142,126.9739069,5,1,0
자양동,서울특별시 광진구 자양로15길 18 혜성빌딩 1층 (자양동),메가엠지씨커피 자양시장점,37.5358263,127.0825545,1,1,0
명일동,서울특별시 강동구 동남로 877 105호 (명일동 한화오벨리스크스위트),마노스커피,37.5520152,127.155802,5,4,7
오류동,서울특별시 구로구 서해안로 2317 다숲 1층 103호 (오류동 다숲),위치커피,37.4928229,126.8418713,5,1,0
종로2가,서울특별시 종로구 종로 64 (종로2가(지상 12345층)),스타벅스 종각점,37.5699645,126.9845563,4.2,37,24
묵동,서울특별시 중랑구 동일로157길 13 1층 (묵동),이디야커피 먹골역점,37.6097458,127.076915,5,1,2
공릉동,서울특별시 노원구 동일로186길 76 1층 (공릉동),파브커피,37.6253708,127.0771864,4,21,77
천호동,서울특별시 강동구 올림픽로 715 (주)아이앤유앤아이빌딩 1층 101호 (천호동),메가엠지씨커피 천호공원점,37.545289,127.125535,0,0,0
여의도동,서울특별시 영등포구 은행로 38 (여의도동 1층),,37.5286392,126.9234111,0,0,0
잠실동,서울특별시 송파구 송파나루길 256 문화공간 호수 지하1층 (잠실동),쁘띠따쁘띠,37.5102667,127.1011199,0,0,0
중화동,서울특별시 중랑구 망우로 213 (중화동),현대커피숍,37.594288,127.076524,0,0,0
와룡동,서울특별시 종로구 돈화문로 67 아세아빌딩 1층 (와룡동),카페 엘카미노,37.5745114,126.9907637,0,0,3
상계동,서울특별시 노원구 동일로242나길 8 3층 (상계동),빛들,37.6760275,127.0563919,5,1,2
숭인동,서울특별시 종로구 난계로29가길 17 1층 102호 (숭인동),GS25 숭인행운점,37.5737384,127.0227514,1,2,0
가산동,서울특별시 금천구 가산디지털2로 53 한라시그마밸리 2층 203-2호 (가산동),,37.4729729,126.8811478,0,0,0
신정동,서울특별시 양천구 신월로38길 14 2층 (신정동),,37.5207236,126.8611433,0,0,0
장안동,서울특별시 동대문구 장한로 20 (장안동1층),탐앤탐스 커피,37.5630005,127.0660064,2.5,13,16
다동,서울특별시 중구 청계천로 30 (다동지상1층),투썸플레이스예금보험공사점,37.5685405,126.9807652,2,7,8
오금동,서울특별시 송파구 위례성대로 198 1층 (오금동),투썸플레이스,37.5093144,127.132855,3.8,9,6
상계동,서울특별시 노원구 노해로 494 (상계동 고려빌딩110호),이디야커피,37.6545423,127.0630491,4.3,6,1
성내동,서울특별시 강동구 성내로13길 57 1층 (성내동),블랙루스터 커피,37.5305308,127.1281454,0,0,2
신림동,서울특별시 관악구 신림로30길 28 1층 1호 (신림동),0929카페,37.4729087,126.9355911,4,3,6
고덕동,서울특별시 강동구 동남로82길 97 1층 102호 (고덕동),카페바로,37.5605267,127.1624559,0,0,0
사직동,서울특별시 종로구 사직로8길 4 301동 비122호 (사직동),플레인,37.5744035,126.9686008,4,3,134
화곡동,서울특별시 강서구 강서로45길 39 1층 101호 (화곡동),프리키,37.5478274,126.8339833,5,1,0
서교동,서울특별시 마포구 양화로16길 29 홍익몰 지하1층 일부 (서교동),놀숲플러스 홍대점,37.5531991,126.9211864,3,11,33
한남동,서울특별시 용산구 대사관로5길 34 1층 (한남동),드플로허,37.5358033,127.0003062,3.3,3,12
당산동4가,서울특별시 영등포구 영신로 219 코오롱 스타폴리스 111112호 (당산동4가),더베럴스커피,37.5273904,126.9028839,0,0,3
봉천동,서울특별시 관악구 인헌길 101 1층 (봉천동),코우드,37.4711688,126.9675993,5,5,9
신월동,서울특별시 양천구 곰달래로2길 46 1층 (신월동 식자재왕도매마트 내),양천맘카페,37.5263454,126.8362776,0,0,0
사당동,서울특별시 동작구 사당로27길 58 지하1층 (사당동),코코라움,37.48628,126.9767351,3.7,3,2
도봉동,서울특별시 도봉구 마들로 772 도우로펌타워 1층 103호 (도봉동),주인장이볶은커피,37.6786447,127.049653,0,0,2
봉천동,서울특별시 관악구 봉천로 247-1 1층 (봉천동),인정식빵,37.4891542,126.929293,5,6,2
목동,서울특별시 양천구 목동서로 65 1층 102호 (목동 목동가든스위트),빽다방 목동파리공원점,37.5361185,126.8787357,2,2,3
회기동,서울특별시 동대문구 경희대로 4 2층 (회기동),이디야경희대점,37.5919173,127.0525312,3.1,9,2
화곡동,서울특별시 강서구 곰달래로56길 19 1층 (화곡동),무드오더,37.5311053,126.8609393,4.3,3,9
종로2가,서울특별시 종로구 종로 51 지하2층 (종로2가),카페 엔 디저트,37.5707534,126.9836385,3.5,4,59
성수동2가,서울특별시 성동구 성수이로 113 지상1층 102-1호 (성수동2가 제강빌딩),빽다방 성수역롯데캐슬점,37.545153,127.0571368,2.7,7,1
창신동,서울특별시 종로구 종로 316-1 1층 (창신동),EDIYA,37.5720118,127.0129455,2.3,3,0
갈현동,서울특별시 은평구 갈현로47가길 25-1 1층 (갈현동),카페 쥴래,37.6292051,126.9148789,5,1,1
화곡동,서울특별시 강서구 가로공원로84길 14 1층 (화곡동 1동),테이크 온 미,37.5369051,126.840297,0,0,1
양평동4가,서울특별시 영등포구 양평로 121 (양평동4가 지상1~2층),써브웨이선유도역점,37.5375943,126.8941369,2.4,12,12
흑석동,서울특별시 동작구 서달로 151 1층 (흑석동),이공커피,37.5069677,126.9615338,0,0,0
옥수동,서울특별시 성동구 독서당로 194-1 1층 3호 (옥수동),카페 시트러스 페이퍼,37.5427857,127.0127695,5,3,1
묵동,서울특별시 중랑구 동일로157길 22 1층 (묵동),스토어드커피,37.6098999,127.0764966,4,4,39
상계동,서울특별시 노원구 동일로 1354 2층 201호 (상계동 명석빌딩),이디야커피 상계백병원점,37.649552,127.0622619,2.4,5,1
구의동,서울특별시 광진구 아차산로 450-2 1층 (구의동),만랩커피 구의점,37.5387334,127.0924764,5,3,5
수유동,서울특별시 강북구 덕릉로 41 (수유동),길,37.6344529,127.0181793,0,0,11
명륜3가,서울특별시 종로구 명륜3길 35 지하1층 (명륜3가),카페감,37.5894817,126.9931678,5,2,1
석촌동,서울특별시 송파구 송파대로37길 30-1 1층 101호 (석촌동),blanc noir,37.5008707,127.1088682,5,4,4
망우동,서울특별시 중랑구 용마산로115길 127 S동 1층 1009호 (망우동 한일써너스빌리젠시1단지),세이지,37.5973916,127.0934422,5,1,20
고척동,서울특별시 구로구 중앙로14가길 46 1층 (고척동),소올소올,37.5048689,126.8634396,5,12,0
여의도동,서울특별시 영등포구 국제금융로2길 24 삼성생명(주)여의도빌딩 1층 1호 (여의도동),빌리엔젤여의도삼성생명점,37.5243159,126.9248449,3.2,11,37
신림동,서울특별시 관악구 난곡로 178 1층 (신림동),빽다방 신림난곡점,37.4709768,126.9200534,0,0,0
관철동,서울특별시 종로구 종로 70 2층 (관철동),,37.5698997,126.9851564,0,0,0
고덕동,서울특별시 강동구 고덕로61길 104 1층 (고덕동),커피베이 고덕래미안점,37.559307,127.1517026,0,0,0
동교동,서울특별시 마포구 연희로1길 21 (동교동 1층),낙랑파라,37.5599765,126.9253632,3,47,135
구로동,서울특별시 구로구 구로동로 216 (구로동),그린다방,37.4978399,126.8826991,0,0,0
시흥동,서울특별시 금천구 금하로 619 지상1층 (시흥동),금천시흥사거리점 빽다방,37.454708,126.8999653,3,6,1
마곡동,서울특별시 강서구 공항대로 209 마곡GMG엘스타 1층 118호 (마곡동),coffee B 커피비,37.5597528,126.8308894,0,0,1
자양동,서울특별시 광진구 아차산로44길 5 1층 (자양동),베네팁,37.5368006,127.0806279,0,0,0
마곡동,서울특별시 강서구 마곡중앙2로 5 지하1층 B106호 (마곡동),달리는커피 마곡역점,37.5584781,126.8274538,4.5,2,5
길동,서울특별시 강동구 명일로 239 1층 (길동),카페오월,37.5400674,127.1466577,3,3,0
서교동,서울특별시 마포구 잔다리로 129 1층 (서교동),에프비커피로스터스,37.5583092,126.9128593,5,3,0
월계동,서울특별시 노원구 석계로 104 (월계동 105106107202302402호),스타벅스광운대점,37.6231789,127.0607341,3.4,10,3
신림동,서울특별시 관악구 신림로 73 1층 103호 (신림동),커피당,37.4704613,126.9412733,2.5,10,1
공릉동,서울특별시 노원구 공릉로41길 32 1층 (공릉동),라라브레드,37.6248613,127.0778588,4,64,337
구로동,서울특별시 구로구 디지털로31길 38-9 (구로동에이스테크노타워 1차  103호),더카페,37.4860147,126.8932921,1,2,3
신정동,서울특별시 양천구 목동동로 77 지상1층 (신정동),위너스커피,37.5158146,126.8635511,3.5,4,1
둔촌동,서울특별시 강동구 풍성로65길 79 1층 (둔촌동),카페 아스라이,37.531003,127.1417928,5,8,6
장사동,서울특별시 종로구 종로22길 25 태성빌딩 1층 (장사동),좋은 날,37.5691563,126.9936778,0,0,0
행당동,서울특별시 성동구 왕십리광장로 17 6층 (행당동 왕십리 민자역사),포시즌휘트니스,37.5614086,127.0384812,2,8,0
성수동2가,서울특별시 성동구 뚝섬로 385-19 1층 (성수동2가),옹기종기,37.5395907,127.0540659,0,0,0
송정동,서울특별시 성동구 광나루로 291 1층 (송정동),선아커피,37.5483234,127.0622651,0,0,0
이촌동,서울특별시 용산구 이촌로 276 지상12층 101102201202호 (이촌동),스타벅스이촌점,37.5186465,126.9772953,2.4,8,7
신월동,서울특별시 양천구 오목로 48 지상1층 (신월동),이디야,37.5220372,126.8429717,4.5,2,4
영등포동3가,서울특별시 영등포구 경인로 851-1 1층 (영등포동3가),탐앤탐스영등포역점,37.5168757,126.9072949,3,5,7
상계동,서울특별시 노원구 노해로 490 (상계동 길빌딩 201호 202호 203호 204호 205호),,37.654416,127.0624289,0,0,0
마곡동,서울특별시 강서구 공항대로 164 류마타워 1층 119호 (마곡동),매머드익스프레스 류마타워점,37.5593259,126.8255148,0,0,0
한남동,서울특별시 용산구 한남대로27가길 34 1층 101호 (한남동),스테이모어,37.5382153,127.0025615,4.1,12,12
상도1동,서울특별시 동작구 흑석로 8-1 (상도1동),카페필림,37.504699,126.9516588,4.3,4,2
내수동,서울특별시 종로구 새문안로5가길 11 1층 (내수동),플러스 커피앤코,37.5730994,126.9738397,4,3,1
대림동,서울특별시 영등포구 가마산로 339 (대림동지상1층),,37.4997094,126.8968842,0,0,0
천호동,서울특별시 강동구 올림픽로91길 7 102호 (천호동),커피레시피,37.5479253,127.1262094,5,6,0
진관동,서울특별시 은평구 진관3로 15-45 제1012동 제지상1층 제상가104호 (진관동 은평뉴타운 구파발),누가당,37.6425395,126.9171292,5,2,2
신월동,서울특별시 양천구 남부순환로66길 17 지상2층 (신월동),커피에반하다,37.5228059,126.8341948,4.5,2,2
신길동,서울특별시 영등포구 신길로38길 23 1층 (신길동),카페인바이러스,37.5055338,126.9135869,0,0,0
남산동2가,서울특별시 중구 퇴계로20길 2 퍼시픽호텔 1층 (남산동2가),,37.5598576,126.985374,0,0,0
망우동,서울특별시 중랑구 망우로 505 1층 (망우동),빈스로드,37.6006833,127.1086439,0,0,0
방학동,서울특별시 도봉구 도당로6길 30-6 (방학동),카페방학,37.6613163,127.0365564,3.9,8,34
신림동,서울특별시 관악구 신림로 127 1층 103 104호 (신림동),투썸플레이스 신림녹두거리점,37.4708171,126.9352636,1.8,21,1
관철동,서울특별시 종로구 청계천로 83 (관철동지하1층지상123층),,37.5685012,126.9867479,0,0,0
신정동,서울특별시 양천구 신정로 312 상가동 지상1층 110호 (신정동 목동뉴프라자),카페펀코,37.5132891,126.8555404,4,1,2
창천동,서울특별시 서대문구 연세로7안길 2 1층 (창천동),마시그래이,37.5577527,126.9364522,0,0,0
문정동,서울특별시 송파구 새말로11길 5 지상1층 105호 (문정동),마빈스커피,37.4835235,127.1272704,5,2,2
상암동,서울특별시 마포구 월드컵북로 396 지하1층 B1023호 (상암동 누리꿈스퀘어),안's 커피,37.5793419,126.889819,0,0,0
신도림동,서울특별시 구로구 경인로 661 (신도림동신도림1차푸르지오1층 108),탐앤탐스,37.5095178,126.8877039,3.5,7,2
녹번동,서울특별시 은평구 은평로21길 4 1층 (녹번동),밀 우투고,37.6015599,126.9337118,0,0,0
구의동,서울특별시 광진구 자양로 112 1층 101호 (구의동),더리터구의역점,37.5376627,127.0836569,5,1,2
이태원동,서울특별시 용산구 녹사평대로40다길 61 2층 202호 (이태원동),미오라,37.5367644,126.9905934,0,0,0
여의도동,서울특별시 영등포구 여의대방로67길 8 (여의도동 고려빌딩 1층 103호),커피블랙83도,37.5195616,126.9311377,0,0,1
개봉동,서울특별시 구로구 개봉로17길 10 1층 (개봉동),컴포즈 커피 개봉시장점,37.4917558,126.8553116,0,0,0
성수동1가,서울특별시 성동구 성수일로 95 1층 (성수동1가),톤업 TON-UP,37.5488383,127.0511872,0,0,2
상계동,서울특별시 노원구 동일로242라길 9 102호 (상계동),달콤한 커피 방앗간,37.676153,127.0572145,0,0,0
상암동,서울특별시 마포구 월드컵북로 494 (상암동 푸르메재단넥슨어린이재활병원1층),행복한베이커리&카페 상암점,37.5846589,126.8805264,5,1,0
가산동,서울특별시 금천구 남부순환로 1304 지상1층 (가산동),빌 에반스,37.4781811,126.89574,0,0,0
응암동,서울특별시 은평구 백련산로 38 상가C동 112호 (응암동 백련산 힐스테이트 2차),카페 맑음,37.5911513,126.9236217,0,0,0
구의동,서울특별시 광진구 광나루로40길 93 1층 (구의동),소소한그날,37.5405435,127.0887252,0,0,1
봉천동,서울특별시 관악구 은천로 95 벽산블루밍아파트 501동 117호 (봉천동),터틀-비,37.4873241,126.9458947,5,2,0
송파동,서울특별시 송파구 오금로20길 4 1층 103호 (송파동),슬로우 그로스,37.5093346,127.1132415,4.8,4,65
통의동,서울특별시 종로구 자하문로 8 1층 (통의동),커피팩토리,37.5768646,126.9726281,4.2,5,7
성산동,서울특별시 마포구 월드컵북로 58 (성산동 1층일부),빈포유,37.5593702,126.9174341,0,0,0
당산동4가,서울특별시 영등포구 당산로36길 12 201동 1층 107호 (당산동4가 당산2차삼성아파트),달보드레,37.5280854,126.8984276,5,2,6
면목동,서울특별시 중랑구 용마산로94길 17 1층 (면목동),커피인더패킷,37.5891239,127.097914,0,0,0
상계동,서울특별시 노원구 한글비석로 401 1층 (상계동),시스터즈 커피,37.660633,127.0714903,0,0,0
행당동,서울특별시 성동구 왕십리로 309 (행당동왕십리역이스타빌 103호(지상1층)),이디야,37.5613795,127.0345883,3.8,5,4
대신동,서울특별시 서대문구 봉원사길 8 1층 (대신동),코피발리 연대점,37.5671234,126.9467216,5,4,0
구로동,서울특별시 구로구 구로동로 171 (구로동),구로,37.4938244,126.8829272,1.9,16,39
신문로1가,서울특별시 종로구 새문안로 92 1.2층 (신문로1가 광화문오피시아빌딩103호.203호),스타벅스 새문안로점,37.5696702,126.974648,4,5,7
행당동,서울특별시 성동구 살곶이8길 2 1층 (행당동),스윗윤,37.5572466,127.0410015,4.7,3,14
사직동,서울특별시 종로구 사직로8길 4 B107에이호 (사직동),티스퀘어,37.5744035,126.9686008,0,0,0
영등포동7가,서울특별시 영등포구 국회대로 675 1층일부 2층 (영등포동7가),안스허니카페,37.525411,126.9090465,4.9,9,34
신길동,서울특별시 영등포구 가마산로 466 서경팰리스101 101호 102호 (신길동),카페 블로썸,37.5056326,126.9080522,0,0,2
종로5가,서울특별시 종로구 종로40가길 4 지상12층 (종로5가),,37.5703868,127.0064076,0,0,0
내발산동,서울특별시 강서구 강서로 341 (내발산동 1동),발산커피?,37.5563484,126.837233,2.6,7,1
성내동,서울특별시 강동구 성안로 42 1층 (성내동),채스우드 커피,37.5274481,127.1307085,4.7,11,97
미아동,서울특별시 강북구 도봉로10라길 10 1층 (미아동),커피마마,37.6154805,127.0314626,0,0,0
장안동,서울특별시 동대문구 답십리로69길 75 1층 101호 (장안동 하우젠캐슬),커피볶는성군2호점,37.5757199,127.0739339,5,2,8
행당동,서울특별시 성동구 고산자로6길 40 1층 116호 (행당동),커피베이 행당점,37.5582072,127.0354834,5,1,2
이태원동,서울특별시 용산구 녹사평대로 150 (이태원동 34-87 용산종합행정타운 지상3층),행복플러스가게꿈앤카페,37.532527,126.99049,5,2,0
방화동,서울특별시 강서구 방화동로 39-1 1층 (방화동),커피타임,37.5643073,126.8109627,1,1,1
쌍문동,서울특별시 도봉구 삼양로144길 33 덕성여자대학교 인문사회관 2층 (쌍문동),,37.6515354,127.0166028,0,0,0
가산동,서울특별시 금천구 디지털로9길 46 이앤씨드림타워7차 지상1층 102-1호 (가산동),새벽,37.4800346,126.8870915,3.5,2,2
종로5가,서울특별시 종로구 종로 222 (종로5가(1층)),왕관 커피숍,37.5707598,127.0023703,0,0,0
군자동,서울특별시 광진구 능동로 289 (군자동(1층)),투썸플레이스 군자역점,37.5558022,127.0783511,2.4,19,7
행당동,서울특별시 성동구 고산자로 270 성동구청 1층 (행당동),카페서울숲 성동구청점,37.563456,127.036821,0,0,0
목동,서울특별시 양천구 목동중앙북로8라길 25 1층 (목동),미스코쿠,37.5463515,126.8637214,5,1,1
공릉동,서울특별시 노원구 동일로186길 46 1층 (공릉동),문득그가게,37.6250658,127.0754663,0,0,4
성수동2가,서울특별시 성동구 아차산로 96 1층 102호 (성수동2가),컴포즈커피 성수역점,37.5445542,127.0544205,2.8,6,4
구의동,서울특별시 광진구 아차산로 399 지하1층 (구의동),동부다방,37.5376014,127.0870442,0,0,0
청파동3가,서울특별시 용산구 청파로43길 71 (청파동3가(지상1층)),일미오카페,37.5440369,126.9667015,5,6,3
가산동,서울특별시 금천구 가산디지털1로 5 대륭테크노타운 20차 1층 105호 (가산동),카페게이트 가산대륭20차점,37.4668945,126.8869285,0,0,0
도화동,서울특별시 마포구 마포대로 33 139호 (도화동한화오벨리스크 지1층 137-1138),할리스커피 마포역점,37.5399269,126.945289,2.3,8,6
대현동,서울특별시 서대문구 이화여대길 34 1~3층 (대현동),스타벅스 이대R점,37.5584288,126.9459565,3.9,26,63
당산동6가,서울특별시 영등포구 양평로 64 (당산동6가 경진빌딩 지상1층),스타벅스커피당산점,37.535143,126.8999717,3,13,6
성산동,서울특별시 마포구 월드컵북로 120 (성산동 1층),더엠카페,37.5639289,126.9133375,0,0,0
영등포동,서울특별시 영등포구 영신로19길 20 1층 (영등포동),쥬씨,37.5138651,126.905658,2.8,8,1
서교동,서울특별시 마포구 독막로3길 28-18 1층 (서교동),카페 비비드,37.5497069,126.9178943,5,1,3
천왕동,서울특별시 구로구 오리로 1100 천왕연지타워 202호 (천왕동),카페 더 빛,37.4834056,126.8421352,0,0,6
화곡동,서울특별시 강서구 화곡로 347 1~2층 115~116 209~210호 (화곡동 그랜드아이파크),투썸플레이스 강서구청점,37.5548228,126.8510458,3.6,9,9
광장동,서울특별시 광진구 아차산로75길 26-1 1층 (광장동),있소커피,37.5467363,127.1037618,0,0,3
하왕십리동,서울특별시 성동구 무학봉길 66 1층 (하왕십리동),프롬하츠커피 하왕십리점,37.5607957,127.0301083,5,3,19
합정동,서울특별시 마포구 월드컵로1길 14 1층 115호 (합정동 마포 한강 푸르지오),딜라이트 카페,37.5499472,126.9121599,4.8,4,3
가산동,서울특별시 금천구 가산디지털2로 98 지상1층 102호 (가산동 아이티캐슬),커피베이 가산3호점,37.4772267,126.8810571,5,1,1
화곡동,서울특별시 강서구 강서로 43 지하1~지상1층 101B103호 (화곡동 1동 도양라비앙타워),투썸플레이스 까치산역점,37.5315298,126.8465161,2.5,13,9
영등포동4가,서울특별시 영등포구 영중로 15 (영등포동4가 타임스퀘어 3층),마호가니 타임스퀘어점,37.5172058,126.903714,2.9,21,132
월계동,서울특별시 노원구 초안산로2라길 13 1층 (월계동),쥬씨,37.6316891,127.0574197,4,2,0
가락동,서울특별시 송파구 송파대로28길 5 (가락동),가락관광호텔커피숍,37.49386,127.1187607,0,0,0
가산동,서울특별시 금천구 디지털로9길 46 105-1호 (가산동 이앤씨드림타워7차),유오디아,37.4800346,126.8870915,5,2,2
서교동,서울특별시 마포구 와우산로33길 5 12층 (서교동),테일러커피,37.5551634,126.9299542,4.2,136,123
계동,서울특별시 종로구 계동길 112 1층 (계동),망고랑,37.5823425,126.9869469,0,0,0
여의도동,서울특별시 영등포구 여의공원로 13 (여의도동한국방송공사 신관 지상2층),티타임헬씨,37.5259699,126.9167169,3,2,2
공항동,서울특별시 강서구 공항대로8길 33 1층 101호 (공항동),테리브라운,37.5595725,126.8124241,4.8,4,34
통의동,서울특별시 종로구 자하문로 12 (통의동),커피와 차,37.5771084,126.9725478,0,0,1
수유동,서울특별시 강북구 한천로 1073-13 (수유동),운산,37.641755,127.0235319,5,1,0
쌍림동,서울특별시 중구 마른내로 136-3 (쌍림동 1층 101호),카페트리,37.5643851,127.0032745,3,2,5
화곡동,서울특별시 강서구 화곡로 154 1층 (화곡동 1동 청산빌딩),아마스빈버블티 화곡역점,37.5409947,126.8389434,5,1,3
신정동,서울특별시 양천구 목동동로 81 지상1층 (신정동 해누리타운),희망카페1호점,37.5160346,126.8637671,0,0,1
천호동,서울특별시 강동구 올림픽로 665 (천호동101호),이디야 커피,37.5409236,127.1238914,5,1,4
응암동,서울특별시 은평구 응암로21가길 29 1층 (응암동),유즈풀,37.5962726,126.9181737,4.3,8,63
도선동,서울특별시 성동구 무학로6길 22 1층 (도선동),레벨 커피바,37.5650211,127.0325119,3,3,14
여의도동,서울특별시 영등포구 여의대로 108 더현대서울 지하1층 (여의도동),그라놀로지,37.5259168,126.9283122,5,1,20
소공동,서울특별시 중구 남대문로7길 16 (소공동외 7필지 (1층)),,37.5641656,126.9811637,0,0,0
신월동,서울특별시 양천구 지양로 25 지상1층 101호 (신월동),커피에반하다양천신월점,37.518698,126.8369148,3,1,0
신월동,서울특별시 양천구 월정로 40 1층 (신월동),카페하루,37.523429,126.8424901,5,2,0
내발산동,서울특별시 강서구 강서로45길 49-4 상가동 1층 7호 (내발산동 태승훼미리아파트),요거프래소화곡푸르지오,37.5478669,126.8328091,3,2,2
삼청동,서울특별시 종로구 삼청로 90-3 12층 (삼청동),카페죠꽁드,37.5834412,126.9820896,4.5,13,34
방학동,서울특별시 도봉구 방학로 106 101호 (방학동),카페루앤비,37.6630372,127.0404891,0,0,0
상암동,서울특별시 마포구 월드컵북로44길 35-8 (상암동 1층),카페달토끼,37.5760862,126.8951888,4.8,5,0
연희동,서울특별시 서대문구 성산로9길 43-35 1층 (연희동),달걀책방,37.567673,126.9229881,5,2,0
여의도동,서울특별시 영등포구 여의대로 24 전국경제인연합회회관 지하1층 B123-1호 (여의도동),제주스전경련회관점,37.5221784,126.919944,1,1,0
문정동,서울특별시 송파구 중대로 68 지하1층 B06호 (문정동 훼밀리샤르망상가),카페 헤쎄드,37.4915772,127.1164484,0,1,1
영등포동4가,서울특별시 영등포구 영중로 9 (영등포동4가 B관 지하2층),스타벅스 신세계영등포 B2,37.5171711,126.905633,3,6,8
상도동,서울특별시 동작구 상도로 141 지하1층 (상도동),컬러브루니,37.5027302,126.9352239,0,0,2
영등포동,서울특별시 영등포구 영신로 32 그린오피스텔 지하1층 (영등포동),아일럼,37.5143108,126.9083801,5,3,14
남현동,서울특별시 관악구 남부순환로 2082-29 1층 (남현동),베네 사당역점,37.4761523,126.9806883,2.2,13,9
화곡동,서울특별시 강서구 가로공원로76길 30 A동 1층 101호 (화곡동 신영베르디움A),아미,37.5356998,126.8371988,5,2,3
장안동,서울특별시 동대문구 장한로 54 1층 1호 (장안동),각자의 연유,37.56578,127.0678684,5,4,3
