지번주소,도로명주소,사업장명,위도,경도,kakao_star,kakao_star_nums,kakao_blog_review
자양동,서울특별시 광진구 동일로 96 지하1층,마스터키 건대점,37.5410493,127.0636768,2.7,3,65
화양동,서울특별시 광진구 아차산로 201 동성빌딩 지하1층,솔버 건대1호점,37.5417539,127.066029,5,1,36
화양동,서울특별시 광진구 동일로22길 68 지하1층,머더파커 건대2호점,37.5413944,127.0678484,0,0,8
군자동,서울특별시 광진구 광나루로 369 광진두산위브파크 2층 the box,the box,37.548638,127.0709415,2.2,9,31
자양동,서울특별시 광진구 동일로20길 98 지하 마스터키 건대로데오점,마스터키 건대로데오점,37.5398094,127.0687737,4,1,9
화양동,서울특별시 광진구 아차산로 209,솔버 2호점,37.5414876,127.0669824,5,3,19
화양동,서울특별시 광진구 광나루로14길 8 A동 지하 1층,케이이스케이프,37.5477603,127.0686418,3.4,5,13
자양동,서울특별시 광진구 동일로20길 72 B1F,마스터키 프라임 건대점,37.5402281,127.0674723,0,0,16
화양동,서울특별시 광진구 능동로 141,에픽플랜,37.5434204,127.072004,5,1,5
화양동,서울특별시 광진구 능동로13길 54,트루이스케이프 건대점,37.5442565,127.069795,1,4,4
구로동,서울특별시 구로구 디지털로32나길 17-12,코난방탈출,37.4844457,126.8999151,3,4,4
상계동,서울특별시 노원구 상계로 93 경일빌딩 3층,더코드,37.6569109,127.0651601,3,4,46
상계동,서울특별시 노원구 상계로5길 26 신일빌딩 6층,더메이즈 노원,37.6571265,127.0632727,4.6,12,37
상계동,서울특별시 노원구 노해로81길 12-20 민진빌딩 5층,셜록홈즈 노원점,37.6555807,127.0639638,3,2,14
회기동,서울특별시 동대문구 경희대로1길 10,더코드 회기점,37.5918473,127.0516875,2,7,2
사당동,서울특별시 동작구 동작대로27가길 14 3층,도어이스케이프 이수역점,37.4869332,126.9810691,0,0,71
노량진동,서울특별시 동작구 만양로 102-2 지하1층,셜록홈즈 노량진점,37.5125413,126.9445497,4,2,13
사당동,"서울특별시 동작구 동작대로 79 승지빌딩, 지하",이수케이프,37.4836282,126.9816058,3,2,5
서교동,서울특별시 마포구 독막로7길 27 3층,비밀의화원 미드나잇,37.5491387,126.9190489,0,0,37
서교동,서울특별시 마포구 와우산로 74 2층,비트포비아 던전101,37.5509994,126.9234926,4.9,8,5
서교동,서울특별시 마포구 와우산로 102 3층,브레이크아웃이스케이프,37.5529394,126.9248494,5,51,75
서교동,서울특별시 마포구 양화로16길 15 무광빌딩 4층,큐브이스케이프 홍대점,37.5533878,126.9206178,3.9,19,149
서교동,서울특별시 마포구 독막로3길 30 지하2층,비트포비아 홍대던전,37.5495759,126.9173569,4.1,12,106
상수동,서울특별시 마포구 와우산로 64 3층 코드케이 홍대점,코드케이 홍대점,37.5502077,126.9232577,5,2,50
서교동,서울특별시 마포구 와우산로 65 6층,싸인이스케이프 홍대점,37.5504228,126.9228163,5,1,56
서교동,서울특별시 마포구 와우산로27길 21 4층,리얼이스케이프첼린지,37.5541423,126.9271045,4,3,89
서교동,서울특별시 마포구 와우산로21길 20-5 홍대프라자 3층,엑스이스케이프 홍대놀이터점,37.5526375,126.9226616,2.1,11,191
서교동,서울특별시 마포구 어울마당로 44-1 보리수빌딩 지하1층,키이스케이프 홍대점,37.5489681,126.9209161,4,14,84
서교동,서울특별시 마포구 와우산로17길 19-24 지하,이스케이퍼스 2호점,37.5492304,126.9212726,4.3,3,37
서교동,서울특별시 마포구 와우산로 88-1,Decoder,37.5521729,126.9239062,4.8,8,15
서교동,서울특별시 마포구 와우산로17길 11 코스모스빌딩 3층,서울이스케이프룸 홍대2호점,37.5500714,126.9224096,3,2,79
서교동,서울특별시 마포구 독막로7길 41 2층,미스터리룸 이스케이프 홍대2호점,37.5496987,126.9194506,4.8,6,60
상수동,서울특별시 마포구 독막로 65-1 지하1층,마스터키 홍대상수점,37.5480174,126.9209132,3.8,10,55
동교동,서울특별시 마포구 연희로1길 7,이스케이퍼스,37.559588,126.9260897,2.7,15,52
서교동,서울특별시 마포구 독막로7길 48,덤앤더머 방탈출카페 홍대점,37.5498492,126.9199191,4.8,89,48
서교동,서울특별시 마포구 와우산로 156 3층 서울이스케이프룸,서울이스케이프룸 홍대1호점,37.5548537,126.9304176,3.8,6,10
서교동,서울특별시 마포구 어울마당로 70,엑스이스케이프 홍대상상마당점,37.5513988,126.9215584,1.2,5,179
