소재지전체주소,도로명전체주소,사업장명,위도,경도,업태구분명,kakao_star,kakao_star_nums,kakao_blog_review
영등포구,"서울특별시 송파구 법원로 114, C동 225호 (문정동, 일원엠스테이트)",원조 황소곱창,37.4857987,127.1206993,한식,3.7,48,384
영등포구,"서울특별시 서초구 강남대로37길 59 (서초동,승명빌딩 지상1층)",항정사이,37.4845531,127.0303565,한식,3.5,17,263
중구,"서울특별시 마포구 월드컵북로5나길 18 (서교동,대우미래사랑 1층 101호(101-1))",숭례도담,37.5573,126.9167375,한식,4,1,147
영등포구,"서울특별시 마포구 숭문길 18, 1층 (염리동)",진성,37.5473051,126.9456178,한식,0,0,3
송파구,"서울특별시 성동구 뚝섬로9길 16, 지하1층 102호 (성수동2가)",장충동 한방족발,37.5396694,127.0564402,한식,4.5,15,5
서초구,"서울특별시 서초구 방배로20길 33, 101호 (방배동)",남도밥상,37.4863195,126.9967688,한식,0,0,4
송파구,서울특별시 서대문구 홍제원3길 11 (홍제동),김리식당,37.587131,126.9470197,한식,5,1,0
강서구,서울특별시 성동구 아차산로 116 (성수동2가),또이네,37.5440478,127.0566421,한식,3.7,15,3
강서구,"서울특별시 서대문구 모래내로 357, 지상1층 (홍은동)",와커치킨,37.5817218,126.9356934,한식,0,0,1
양천구,서울특별시 성북구 보문로40길 30 (동소문동5가),야또밤주,37.5919042,127.0151631,한식,0,0,0
송파구,"서울특별시 성북구 동소문로2길 17 (동소문동2가,(1층))",묵골무공해쌈밥,37.5879979,127.0074803,한식,3.7,25,44
종로구,"서울특별시 마포구 월드컵북로54길 25, 상암DMC푸르지오시티, S-City 지1층 B124호 (상암동)",나마스테,37.5820926,126.8889847,한식,4.2,18,7
서초구,"서울특별시 서초구 효령로 254, 지하1층 (서초동)",화로구이,37.4839776,127.0121216,한식,5,5,3
영등포구,"서울특별시 송파구 삼학사로 69, 지상1층 (삼전동)",양평해장국,37.5035443,127.0968012,한식,3,5,11
서초구,서울특별시 양천구 목동동로12길 52 (신정동),마포화곱창 양재역점,37.5222284,126.876934,한식,3,2,8
송파구,"서울특별시 서초구 서초대로74길 29, 1층 105호 (서초동, 서초파라곤)",밥먹자 국밥집,37.4949505,127.0274412,한식,0,0,0
성북구,"서울특별시 서대문구 연세로5길 32, 1층 (창천동)",닭잡는파로,37.5563652,126.9353823,한식,4.5,4,6
영등포구,"서울특별시 마포구 백범로 152, 102동 1층 4호 (공덕동, 공덕파크자이 )",풍년회관,37.5451678,126.9472415,한식,0,0,1
성북구,"서울특별시 송파구 삼전로 100, 아카데미빌딩 103호 (삼전동)",신생,37.5069665,127.0907096,한식,2.5,2,2
영등포구,"서울특별시 송파구 위례광장로 290, 상가동 143호 (장지동, 위례중앙푸르지오2단지)",죽향기,37.4747277,127.1428384,한식,0,0,0
성동구,서울특별시 서초구 강남대로101안길 16 (잠원동),김종용누룽지통닭,37.5164336,127.0177977,한식,4,1,4
강동구,"서울특별시 서대문구 서소문로 53 (합동,(지하1층))","우리동네 막국수,국밥",37.5616741,126.9671619,한식,4.8,9,46
