지번주소,도로명주소,사업장명,위도,경도,kakao_blog_review,kakao_star,kakao_star_nums,kakao_keyword
노량진동,서울특별시 동작구 만양로8길 64  (노량진동지하1층),매니아존 PC방,37.5104261,126.9459467,0,0,0,노량진동 매니아존 PC방
신대방동,서울특별시 동작구 보라매로 91 2층 (신대방동),NEOX PC,37.4975183,126.9276838,0,0,0,신대방동 NEOX PC
사당동,서울특별시 동작구 사당로 202 1층 (사당동),남성PC,37.4846858,126.970566,0,0,0,사당동 남성PC
사당동,서울특별시 동작구 사당로 230-1 한마음교회 (사당동),덤프PC방,37.4833168,126.9732579,0,1,1,사당동 덤프PC방
사당동,서울특별시 동작구 사당로 234 호림빌딩 지층 (사당동),3POP 피씨방,37.4832004,126.9735472,0,0,0,사당동 3POP 피씨방
상도동,서울특별시 동작구 사당로 28 (상도동),긱스타 PC방 1호점,37.4949915,126.9574842,0,0,0,상도동 긱스타 PC방 1호점
사당동,서울특별시 동작구 사당로 286  (사당동지상2층),아이닉스PC방,37.4842052,126.9794184,0,0,0,사당동 아이닉스PC방
상도동,서울특별시 동작구 사당로 4 (상도동),하늘다리PC,37.4954152,126.9548687,0,0,0,상도동 하늘다리PC
사당동,서울특별시 동작구 사당로16가길 9 (사당동2층),포그네 PC방,37.482832,126.9728016,0,0,0,사당동 포그네 PC방
사당동,서울특별시 동작구 사당로16길 15  (사당동3층),인터라켄PC방,37.4827894,126.9736097,0,0,0,사당동 인터라켄PC방
사당동,서울특별시 동작구 사당로29가길 41 2층 (사당동),판도라PC카페,37.4868985,126.9797406,0,0,0,사당동 판도라PC카페
상도동,서울특별시 동작구 상도로 102 (상도동 성대시장),엔탑피씨방,37.4999427,126.9317763,0,0,0,상도동 엔탑피씨방
상도동,서울특별시 동작구 상도로 130  (상도동지하1층),아이비스 PC방,37.5017436,126.9343555,0,0,0,상도동 아이비스 PC방
상도동,서울특별시 동작구 상도로 131  (상도동지하1층),로하스PC방 상도3동점,37.5021926,126.9343168,0,5,1,상도동 로하스PC방 상도3동점
상도동,서울특별시 동작구 상도로 169 (상도동),세븐PC방,37.5043357,126.9375747,0,0,0,상도동 세븐PC방
상도동,서울특별시 동작구 상도로 204 (상도동),제노pc,37.5049875,126.9413049,0,0,0,상도동 제노pc
상도동,서울특별시 동작구 상도로 372  (상도동외 2필지 지상3층),인터파크 수 PC방,37.495392,126.9540322,1,0,0,상도동 인터파크 수 PC방
대방동,서울특별시 동작구 상도로 73 보광빌딩 지하1층동 (대방동),3POP PC방,37.4999071,126.9289263,0,2,1,대방동 3POP PC방
상도동,서울특별시 동작구 상도로 88  (상도동지상3층),존앤존PC방 ,37.4996278,126.9306145,0,0,0,상도동 존앤존PC방 
상도동,서울특별시 동작구 상도로37길 60 2층 (상도동),샹떼PC방,37.4988936,126.9519866,0,3.7,3,상도동 샹떼PC방
상도동,서울특별시 동작구 상도로37길 69 지하1층 (상도동),본PC방,37.4983382,126.9527882,0,0,0,상도동 본PC방
상도동,서울특별시 동작구 상도로55길 1 (상도동2층),게임이너스 숭실대점,37.4972449,126.9534433,0,2.3,3,상도동 게임이너스 숭실대점
상도동,서울특별시 동작구 상도로63길 15 (상도동지층),더블유PC방,37.4947154,126.9563371,0,0,0,상도동 더블유PC방
상도동,서울특별시 동작구 상도로67길 17 (상도동),개컨PC방,37.494349,126.9563627,0,0,0,상도동 개컨PC방
상도동,서울특별시 동작구 상도로67길 32  (상도동),아우토반 PC방,37.494976,126.9566665,0,0,0,상도동 아우토반 PC방
상도동,서울특별시 동작구 상도로67길 32 (상도동),긱스타 숭실2호점,37.494976,126.9566665,0,0,0,상도동 긱스타 숭실2호점
상도동,서울특별시 동작구 성대로 23 (상도동3층),메인PC방,37.4996479,126.9329574,1,4,1,상도동 메인PC방
상도동,서울특별시 동작구 성대로2길 1-1 (상도동),상도PC,37.4997782,126.9322554,0,0,0,상도동 상도PC
신대방동,서울특별시 동작구 시흥대로 658 (신대방동지하1층),멜론PC방,37.4903665,126.9080747,0,0,0,신대방동 멜론PC방
신대방동,서울특별시 동작구 신대방길 88 2층 (신대방동),멜론 ASSEMBLE PC,37.489726,126.9096492,0,0,0,신대방동 멜론 ASSEMBLE PC
상도동,서울특별시 동작구 양녕로26길 27 3층 1호 (상도동 삼익아파트),인투스PC방,37.4973937,126.9442773,0,0,0,상도동 인투스PC방
신대방동,서울특별시 동작구 여의대방로 126 지하1층 (신대방동),스타PC방,37.4981166,126.9205526,0,1,1,신대방동 스타PC방
신대방동,서울특별시 동작구 여의대방로22길 80  (신대방동지하1층),로하스PC방 신대방2호점,37.4977388,126.9244997,0,0,0,신대방동 로하스PC방 신대방2호점
상도동,서울특별시 동작구 장승배기로 35  (상도동지하1층),사이버펠리스 PC방,37.5011552,126.941089,0,2,1,상도동 사이버펠리스 PC방
노량진동,서울특별시 동작구 장승배기로 98 지하1층 (노량진동),PNP PC,37.5064177,126.9400826,0,2,1,노량진동 PNP PC
흑석동,서울특별시 동작구 흑석로 105 (흑석동),몬스터PC방 1호점,37.5080136,126.9609541,0,0,0,흑석동 몬스터PC방 1호점
흑석동,서울특별시 동작구 흑석로 110 (흑석동),몬스터PC방 3호점,37.508113,126.9614292,0,4,1,흑석동 몬스터PC방 3호점
흑석동,서울특별시 동작구 흑석로 85-5  (흑석동지하1층),사이버파크,37.5073947,126.959187,2,4.6,10,흑석동 사이버파크
흑석동,서울특별시 동작구 흑석로7길 8 (흑석동지하1층),TOP PC방,37.5072951,126.9582642,0,0,0,흑석동 TOP PC방
창전동,서울특별시 마포구 독막로 147-7 지하1층 (창전동 서강쌍용예가),아레나PC,37.5481022,126.9300272,0,0,0,창전동 아레나PC
대흥동,서울특별시 마포구 독막로 241 (대흥동지하1층),히어로 PC방,37.546917,126.9405289,0,4.5,2,대흥동 히어로 PC방
동교동,서울특별시 마포구 동교로27길 12 지하1층 (동교동),제노피시방,37.5588709,126.9228782,0,0,0,동교동 제노피시방
망원동,서울특별시 마포구 망원로 97 2층 (망원동),3POP PC방,37.5580932,126.9075109,0,0,0,망원동 3POP PC방
상암동,서울특별시 마포구 매봉산로2길 15 지하1층 (상암동),긱스타 PC카페,37.5785265,126.8949775,0,2,3,상암동 긱스타 PC카페
망원동,서울특별시 마포구 방울내로 79 지하1층 (망원동),피씨앤쿡,37.5607141,126.9040534,0,0,0,망원동 피씨앤쿡
신수동,서울특별시 마포구 서강대길 12 지하1층 (신수동),공간PC,37.5492421,126.939906,0,0,0,신수동 공간PC
신수동,서울특별시 마포구 서강로16길 69 지1층 (신수동),넥스트 PC 서강대점,37.5514071,126.9372114,0,0,0,신수동 넥스트 PC 서강대점
노고산동,서울특별시 마포구 신촌로16길 34 지하1층 (노고산동 백산빌딩),3POP PC방,37.5542515,126.9342107,0,1.6,5,노고산동 3POP PC방
동교동,서울특별시 마포구 양화로 148 스칼렛빌딩 지1층 (동교동),VRIZ,37.5556137,126.9226632,0,1.7,14,동교동 VRIZ
동교동,서울특별시 마포구 양화로 156 2층 (동교동 LG팰리스빌딩),SNS PC,37.5560982,126.9234581,0,0,0,동교동 SNS PC
당인동,서울특별시 마포구 어울마당로 26 (당인동지1층),라인업PC방,37.5475051,126.9199367,0,3,1,당인동 라인업PC방
연남동,서울특별시 마포구 연희로 39 지하1층 (연남동),샘 피시방 ,37.5623946,126.9272582,0,3,2,연남동 샘 피시방 
서교동,서울특별시 마포구 와우산로 155 지하 1층 (서교동),GEEKSTAR PC CAFE,37.5548546,126.9299659,6,3.6,9,서교동 GEEKSTAR PC CAFE
상수동,서울특별시 마포구 와우산로 47 지하1층 (상수동),3POP PC방,37.548713,126.9228084,0,2.6,9,상수동 3POP PC방
서교동,서울특별시 마포구 와우산로 79 4층 (서교동),아프리카티비 PC방,37.5515517,126.9231383,0,3,5,서교동 아프리카티비 PC방
서교동,서울특별시 마포구 와우산로 81 서봉갤러리 지하1층 (서교동),긱스타 PC방,37.5517546,126.9231967,0,1,1,서교동 긱스타 PC방
서교동,서울특별시 마포구 와우산로 83 지하1층 (서교동),제노PC방,37.5519325,126.9232712,0,1.7,7,서교동 제노PC방
망원동,서울특별시 마포구 월드컵로 155 (망원동가은빌딩 지하1층),3POP PC방,37.5613848,126.9049244,0,0,0,망원동 3POP PC방
성산동,서울특별시 마포구 월드컵로 164 (성산동2층),인투스 피씨방,37.562326,126.9049826,0,0,0,성산동 인투스 피씨방
서교동,서울특별시 마포구 월드컵로14길 5 지하1층 (서교동),3POP PC,37.555992,126.9107241,0,1.1,7,서교동 3POP PC
합정동,서울특별시 마포구 월드컵로1길 14 B102~4호 (합정동 마포 한강 푸르지오),긱스타 PC CAFE,37.5499472,126.9121599,6,3.6,9,합정동 긱스타 PC CAFE
상암동,서울특별시 마포구 월드컵북로 328 세움테크사옥 1층 (상암동),옥스 PC방,37.5757594,126.8957437,0,3,2,상암동 옥스 PC방
성산동,서울특별시 마포구 월드컵북로16길 27 3층 (성산동),탑플레이스 PC,37.5631674,126.9158394,0,5,1,성산동 탑플레이스 PC
용강동,서울특별시 마포구 토정로 280 지1층 (용강동),로드피씨,37.541761,126.9406049,0,0,0,용강동 로드피씨
용강동,서울특별시 마포구 토정로31길 12 4층 (용강동),3POP PC,37.5414577,126.9424639,0,2.2,5,용강동 3POP PC
합정동,서울특별시 마포구 포은로 56 1층 (합정동),행운PC,37.5523826,126.9067885,0,0,0,합정동 행운PC
홍은동,서울특별시 서대문구 가좌로 99 (홍은동),제노 pc방,37.5816006,126.9265579,0,5,1,홍은동 제노 pc방
홍은동,서울특별시 서대문구 거북골로 10 송정빌딩 2층 201호 (홍은동),3POP,37.5810706,126.9259133,0,5,1,홍은동 3POP
홍은동,서울특별시 서대문구 거북골로 13 지하1층 (홍은동),탑플레이스PC 명지대점,37.5806826,126.9258641,1,5,1,홍은동 탑플레이스PC 명지대점
홍은동,서울특별시 서대문구 거북골로 14 B1층 (홍은동),갤럭시 PC방 명지대점,37.5808295,126.9255787,0,0,0,홍은동 갤럭시 PC방 명지대점
충정로3가,서울특별시 서대문구 경기대로9길 77 (충정로3가지층),로하스 PC방 충정로점,37.5643852,126.9598723,0,1,1,충정로3가 로하스 PC방 충정로점
창천동,서울특별시 서대문구 명물길 23 큐비드빌딩 지하1층 (창천동),SNS PC방,37.558183,126.9378832,1,3,12,창천동 SNS PC방
창천동,서울특별시 서대문구 명물길 6 지하1층 (창천동),인터라켄 PC방,37.5573175,126.937413,0,1,1,창천동 인터라켄 PC방
남가좌동,서울특별시 서대문구 명지대1길 2 지하1층 (남가좌동),에이플PC CAFE,37.5813155,126.924722,0,0,0,남가좌동 에이플PC CAFE
남가좌동,서울특별시 서대문구 명지대1라길 24-4 2층 (남가좌동),제노 PC방,37.58195,126.9225609,0,0,0,남가좌동 제노 PC방
남가좌동,서울특별시 서대문구 명지대길 54 2층 (남가좌동),제로백 명지대점,37.5824746,126.9238907,0,0,0,남가좌동 제로백 명지대점
북아현동,서울특별시 서대문구 북아현로 68 (북아현동2층),셀프넷 PC방,37.5632547,126.9551017,0,1,1,북아현동 셀프넷 PC방
충정로3가,서울특별시 서대문구 서소문로 21 충정타워빌딩 1층 (충정로3가),타워PC방,37.5598996,126.964101,0,5,1,충정로3가 타워PC방
홍제동,서울특별시 서대문구 세검정로 54 (홍제동2층),로마루 PC방,37.5925386,126.9473108,0,2.2,6,홍제동 로마루 PC방
북가좌동,서울특별시 서대문구 수색로 144 (북가좌동),3pop PC방,37.5753229,126.905269,0,1.8,6,북가좌동 3pop PC방
창천동,서울특별시 서대문구 신촌로 127 신촌르메이에르타운3 지하1층 (창천동),GEN.G PC Cafe,37.5564875,126.9399802,1,4.4,5,창천동 GEN.G PC Cafe
창천동,서울특별시 서대문구 신촌로 17 동우빌딩 2층 (창천동),공간 PC방,37.5582043,126.9290294,0,1.7,3,창천동 공간 PC방
대현동,서울특별시 서대문구 신촌역로 16 신촌가이아 B1층 101102호 (대현동),리얼PC방,37.558073,126.9431952,0,0,0,대현동 리얼PC방
창천동,서울특별시 서대문구 연세로 12 지하 2층 (창천동),갤러리 PC방,37.5566377,126.9372274,1,2.6,17,창천동 갤러리 PC방
창천동,서울특별시 서대문구 연세로 36 독수리빌딩 4층 (창천동),열정분식소,37.5587905,126.9372505,2,0,0,창천동 열정분식소
창천동,서울특별시 서대문구 연세로 8-1 VERTIGO 지하2층 (창천동),VRIZ PC cafe,37.5563313,126.9372977,0,1.6,12,창천동 VRIZ PC cafe
홍은동,서울특별시 서대문구 연희로 271 2층 (홍은동),고릴라 PC방,37.5813125,126.9358697,0,2.5,2,홍은동 고릴라 PC방
북가좌동,서울특별시 서대문구 응암로 87 B1층 (북가좌동),긱스타PC카페 북가좌점,37.5808005,126.9117192,0,1,1,북가좌동 긱스타PC카페 북가좌점
북가좌동,서울특별시 서대문구 응암로 90 3층 (북가좌동),북가좌 3pop PC방,37.580778,126.9123163,0,1.8,6,북가좌동 북가좌 3pop PC방
대현동,서울특별시 서대문구 이화여대길 7 (대현동4층),PC지엥 이대역점,37.5572422,126.945657,0,2.3,3,대현동 PC지엥 이대역점
남가좌동,서울특별시 서대문구 증가로 116 2층 (남가좌동),맥스피드PC방 남가좌동점,37.5771215,126.9248058,0,5,2,남가좌동 맥스피드PC방 남가좌동점
북가좌동,서울특별시 서대문구 증가로 246 성은빌딩 2층 (북가좌동),제로100PC 북가좌점,37.5830878,126.9127009,0,0,0,북가좌동 제로100PC 북가좌점
영천동,서울특별시 서대문구 통일로 193 (영천동2층),씨씨존,37.5705665,126.9615922,0,1.5,2,영천동 씨씨존
홍제동,서울특별시 서대문구 통일로 424  (홍제동2층),fun & fun PC방,37.5872139,126.9463831,5,3,1,홍제동 fun & fun PC방
홍제동,서울특별시 서대문구 통일로 428 (홍제동),오셀롯PC 홍제점,37.5875357,126.9460553,0,0,0,홍제동 오셀롯PC 홍제점
홍제동,서울특별시 서대문구 통일로37길 12 (홍제동3층),늑대와 여우,37.5877869,126.9441534,0,0,0,홍제동 늑대와 여우
홍은동,서울특별시 서대문구 홍은중앙로 113 홍은빌딩 2층 (홍은동),베스타PC방,37.6005192,126.9486679,0,0,0,홍은동 베스타PC방
홍은동,서울특별시 서대문구 홍은중앙로 89 (홍은동 우리은행),3POP PC방,37.5990313,126.9473706,0,5,1,홍은동 3POP PC방
반포동,서울특별시 서초구 강남대로 483 지하1층 (반포동),라인업 PC방,37.505336,127.0236717,1,0,0,반포동 라인업 PC방
반포동,서울특별시 서초구 강남대로 531  (반포동),로마루 PC방,37.5093771,127.0217438,0,2,2,반포동 로마루 PC방
양재동,서울특별시 서초구 강남대로30길 35 삼중빌딩 (양재동),힘쎈수달 PC방,37.482343,127.0391651,0,0,0,양재동 힘쎈수달 PC방
반포동,서울특별시 서초구 강남대로83길 22 지하1층 (반포동),수PC방,37.5062119,127.022215,0,0,0,반포동 수PC방
잠원동,서울특별시 서초구 강남대로97길 16 서원빌딩 지하1층 (잠원동),마우스헌터 PC방,37.5148222,127.0188355,0,0,0,잠원동 마우스헌터 PC방
반포동,서울특별시 서초구 고무래로 12 지하1층 (반포동),큐브PC방,37.5034806,127.010134,1,4.2,5,반포동 큐브PC방
반포동,서울특별시 서초구 고무래로 26 지하1층 (반포동),3POP,37.502353,127.0112636,0,1,1,반포동 3POP
양재동,서울특별시 서초구 남부순환로356길 23 3층 (양재동),인디고PC 양재점,37.4839181,127.0381618,0,0,0,양재동 인디고PC 양재점
양재동,서울특별시 서초구 남부순환로356길 33 3층 (양재동 광성빌딩),3POP PC방,37.4835685,127.0382388,0,2.5,8,양재동 3POP PC방
양재동,서울특별시 서초구 남부순환로356길 39  (양재동지층),에스존피씨방,37.4832298,127.0384345,0,0,0,양재동 에스존피씨방
양재동,서울특별시 서초구 논현로13길 17 성지빌딩 1층 (양재동),강남PC,37.4743218,127.0466444,0,0,0,양재동 강남PC
방배동,서울특별시 서초구 도구로 93 지하1층 (방배동),YC PC방,37.4846994,126.9859246,0,0,0,방배동 YC PC방
방배동,서울특별시 서초구 동광로 56-1 방배오피스텔 지하1층 (방배동),세븐PC방,37.4920461,126.98898,0,3.3,3,방배동 세븐PC방
양재동,서울특별시 서초구 동산로19길 1 2층 (양재동),WA PC방,37.472986,127.0473671,0,0,0,양재동 WA PC방
양재동,서울특별시 서초구 동산로19길 50 봉산빌딩 지하1층 (양재동),프렌즈PC방,37.474847,127.0458349,0,4,1,양재동 프렌즈PC방
방배동,서울특별시 서초구 동작대로 44 (방배동),아이닉스PC방,37.4804056,126.9822305,0,2.3,3,방배동 아이닉스PC방
잠원동,서울특별시 서초구 반포대로 300 지하1층 (잠원동),스타덤PC 고속터미널본점,37.5059326,127.0011225,0,0,0,잠원동 스타덤PC 고속터미널본점
서초동,서울특별시 서초구 반포대로14길 42 오영빌딩 4층 (서초동),고릴라 PC방,37.4858552,127.0134668,0,0,0,서초동 고릴라 PC방
서초동,서울특별시 서초구 반포대로28길 15 아카디아빌딩 지하1층 (서초동),3pop pc방,37.4906102,127.0092888,0,3.5,2,서초동 3pop pc방
방배동,서울특별시 서초구 방배로 141 극동빌딩 지하1층 (방배동),후PC방,37.4864283,126.9941541,0,4,1,방배동 후PC방
방배동,서울특별시 서초구 방배로 81 유경빌딩 지하1층 (방배동),노블업,37.4816753,126.9971279,0,0,0,방배동 노블업
방배동,서울특별시 서초구 방배중앙로 144 (방배동),매니아PC방,37.4919305,126.9869395,0,0,0,방배동 매니아PC방
반포동,서울특별시 서초구 사평대로55길 139 미성빌딩 지하1층 (반포동),3POP PC CAFE,37.5100193,127.0200038,0,1.3,16,반포동 3POP PC CAFE
반포동,서울특별시 서초구 사평대로55길 140 2층 (반포동),플레이PC방,37.5099862,127.0203201,0,0,0,반포동 플레이PC방
서초동,서울특별시 서초구 사평대로56길 14 3층 (서초동),아이센스리그PC방 신논현점,37.5027264,127.0229068,10,4.3,12,서초동 아이센스리그PC방 신논현점
방배동,서울특별시 서초구 서초대로 108 지하1층 (방배동 삼보빌딩),탑플레이스 PC방,37.4875341,126.9942153,0,3,2,방배동 탑플레이스 PC방
서초동,서울특별시 서초구 서초대로 302 교대역인앤인오피스 지하1층 (서초동),크라우드PC방 교대점,37.4937277,127.0147172,0,3,2,서초동 크라우드PC방 교대점
서초동,서울특별시 서초구 서초대로54길 15 지하1층 (서초동),맥스피드 PC방 교대점,37.4934522,127.0161427,2,0,0,서초동 맥스피드 PC방 교대점
서초동,서울특별시 서초구 서초중앙로22길 25 201호 (서초동 서초리시온),초콜릿PC방,37.4934782,127.015454,0,1,5,서초동 초콜릿PC방
서초동,서울특별시 서초구 서초중앙로22길 53 지층 (서초동),3POP PC방,37.4936876,127.0168459,0,3.5,2,서초동 3POP PC방
서초동,서울특별시 서초구 효령로 289 (서초동),피씨존피씨방,37.4851385,127.0158522,0,0,0,서초동 피씨존피씨방
서초동,서울특별시 서초구 효령로 384 2층 (서초동),디오PC방,37.4875935,127.0259325,0,0,0,서초동 디오PC방
방배동,서울특별시 서초구 효령로31길 28 지하1층 (방배동),아이센스리그 PC방 방배역점,37.4824598,126.9962413,0,0,0,방배동 아이센스리그 PC방 방배역점
행당동,서울특별시 성동구 고산자로 234 지하1층 (행당동),이스포츠센터,37.5605386,127.0352721,0,5,3,행당동 이스포츠센터
금호동1가,서울특별시 성동구 금호로 86 금호연풍교회 2층 나호 (금호동1가),1프로PC아레나,37.5511693,127.0257961,0,3,2,금호동1가 1프로PC아레나
금호동1가,서울특별시 성동구 난계로 32 2층 (금호동1가),쓰리팝 PC,37.5551435,127.0250669,1,3.4,5,금호동1가 쓰리팝 PC
응봉동,서울특별시 성동구 독서당로 381 401402호 (응봉동 현대종합상가),락 PC zone,37.5501216,127.0306043,0,0,0,응봉동 락 PC zone
송정동,서울특별시 성동구 동일로 187 (송정동),맞짱PC,37.5489372,127.0674479,0,0,0,송정동 맞짱PC
송정동,서울특별시 성동구 동일로 281 1층 2호 (송정동),행운 PC,37.5566447,127.071911,0,0,0,송정동 행운 PC
홍익동,서울특별시 성동구 마장로 185 (홍익동),피에스타 pc방 왕십리점,37.5669448,127.0303551,0,0,0,홍익동 피에스타 pc방 왕십리점
홍익동,서울특별시 성동구 마장로 201 2층 (홍익동),스타 PC방,37.5667119,127.0321778,0,0,0,홍익동 스타 PC방
마장동,서울특별시 성동구 마장로 283 (마장동),블랙홀PC방,37.5656594,127.041434,0,3.7,3,마장동 블랙홀PC방
행당동,서울특별시 성동구 마조로 11 2층 (행당동),쓰리팝 PC,37.5588737,127.0406513,1,3.4,5,행당동 쓰리팝 PC
행당동,서울특별시 성동구 마조로 11 지하1층 (행당동),3POP PC2,37.5588737,127.0406513,0,0,0,행당동 3POP PC2
행당동,서울특별시 성동구 마조로 14 (행당동 은석교회),맵스 PC방,37.5590147,127.0411669,0,1,1,행당동 맵스 PC방
행당동,서울특별시 성동구 마조로 17 (행당동 한양시장),본스PC방 ,37.5595596,127.0404711,0,0,0,행당동 본스PC방 
행당동,서울특별시 성동구 마조로 17 B1층 (행당동 한양시장),비원,37.5595596,127.0404711,0,1,1,행당동 비원
행당동,서울특별시 성동구 마조로1가길 4 (행당동),도깨비 PC방,37.5602877,127.0396012,0,2.5,2,행당동 도깨비 PC방
옥수동,서울특별시 성동구 매봉길 17 309310311호 (옥수동 래미안옥수리버젠),제노PC방,37.5464825,127.0144609,0,0,0,옥수동 제노PC방
하왕십리동,서울특별시 성동구 무학봉28길 1 B1층 (하왕십리동),비원,37.5625403,127.0323914,0,1,1,하왕십리동 비원
하왕십리동,서울특별시 성동구 무학봉길 50 (하왕십리동),힘쎈수달 PC방,37.5604111,127.0282963,0,0,0,하왕십리동 힘쎈수달 PC방
사근동,서울특별시 성동구 사근동8길 11 2층 (사근동),秀,37.5601281,127.046834,0,0,0,사근동 秀
성수동1가,서울특별시 성동구 상원길 50 (성수동1가),지투존 PC방,37.5484309,127.0484479,0,0,0,성수동1가 지투존 PC방
성수동1가,서울특별시 성동구 상원길 58 (성수동1가),프리미엄 본스 PC방,37.549137,127.0482158,0,1,1,성수동1가 프리미엄 본스 PC방
성수동2가,서울특별시 성동구 성덕정17길 12  (성수동2가),사이버피시방,37.5383289,127.0553443,0,0,1,성수동2가 사이버피시방
성수동2가,서울특별시 성동구 성덕정19길 1 (성수동2가),에버PC방,37.5373862,127.0554755,0,3,2,성수동2가 에버PC방
성수동2가,서울특별시 성동구 성덕정길 106 국민은행 4층 (성수동2가),솔라PC방,37.5371539,127.0551164,1,0,0,성수동2가 솔라PC방
성수동1가,서울특별시 성동구 성덕정길 58 동현빌딩 (성수동1가),인디고PC방,37.5380212,127.0498514,0,4.5,2,성수동1가 인디고PC방
성수동2가,서울특별시 성동구 성덕정길 84 (성수동2가),N JOY PC방,37.537763,127.0527792,0,4,1,성수동2가 N JOY PC방
성수동2가,서울특별시 성동구 성덕정길 86 2층 (성수동2가),2RANG PC,37.5377056,127.0530504,0,0,0,성수동2가 2RANG PC
성수동2가,서울특별시 성동구 아차산로7길 8 (성수동2가),앤탑PC방,37.5458664,127.0544923,0,4,1,성수동2가 앤탑PC방
하왕십리동,서울특별시 성동구 왕십리로 333 유성빌딩 4층 (하왕십리동),제로100 PC,37.562761,127.0325751,1,5,1,하왕십리동 제로100 PC
도선동,서울특별시 성동구 왕십리로24길 27 (도선동),형네 PC방,37.5648446,127.0343022,0,0,0,도선동 형네 PC방
용답동,서울특별시 성동구 용답15길 14 (용답동 삼도빌딩),코아인PC방,37.5642971,127.0519572,1,0,0,용답동 코아인PC방
금호동3가,서울특별시 성동구 장터길 19 (금호동3가),보그PC,37.5484571,127.0180457,0,1,1,금호동3가 보그PC
금호동4가,서울특별시 성동구 장터길 34 남지빌딩 B01호 (금호동4가),3POP PC 까페,37.5481802,127.0196328,1,3.4,5,금호동4가 3POP PC 까페
용답동,서울특별시 성동구 천호대로 312 2층 (용답동 태광빌딩),하투PC,37.5649914,127.0545752,0,5,2,용답동 하투PC
안암동5가,서울특별시 성북구 개운사길 18 淸坪 지층 (안암동5가),비원PC방,37.5871435,127.0294855,0,1,2,안암동5가 비원PC방
안암동5가,서울특별시 성북구 고려대로24길 32 칠보빌딩 3 4층 (안암동5가),Mr.5,37.5847868,127.0292674,0,5,1,안암동5가 Mr.5
안암동5가,서울특별시 성북구 고려대로24길 51 3층 (안암동5가),이스포츠 PC 아레나,37.5839306,127.0297329,1,0,0,안암동5가 이스포츠 PC 아레나
길음동,서울특별시 성북구 길음로7길 6 지하1층 (길음동 길음뉴타운9단지래미안 상가),돈가스PC방,37.6043358,127.0223968,0,2,4,길음동 돈가스PC방
길음동,서울특별시 성북구 도봉로 11 지층 (길음동 삼주빌딩),제노PC방,37.6102528,127.0298881,0,3,3,길음동 제노PC방
석관동,서울특별시 성북구 돌곶이로 48 상희빌딩 3층 (석관동),샹떼PC방,37.6084713,127.0597561,0,0,0,석관동 샹떼PC방
동선동1가,서울특별시 성북구 동소문로 106 지하1층 (동선동1가),브리즈 pc 카페,37.5925804,127.0170935,0,0,0,동선동1가 브리즈 pc 카페
동선동1가,서울특별시 성북구 동소문로 120 2층 (동선동1가),로제PC방,37.5935068,127.0184118,1,1,2,동선동1가 로제PC방
동선동1가,서울특별시 성북구 동소문로 120 지하1층 (동선동1가),이스포츠 PC방,37.5935068,127.0184118,0,0,0,동선동1가 이스포츠 PC방
길음동,서울특별시 성북구 동소문로 229 동궁빌딩 지하1층 (길음동),엘피씨방,37.6026862,127.0222206,0,0,0,길음동 엘피씨방
길음동,서울특별시 성북구 동소문로 248 상가 105동 지하1층 2~9호 79~90호 (길음동 삼부아파트),PC타운,37.6026982,127.0236736,0,3,2,길음동 PC타운
동선동5가,서울특별시 성북구 동소문로25길 58 지하1층 (동선동5가),일프로 PC 아레나,37.5956438,127.0161782,0,0,0,동선동5가 일프로 PC 아레나
돈암동,서울특별시 성북구 동소문로34길 24 2층 (돈암동 삼성아파트),루미너스 PC방,37.5994947,127.0231255,0,0,0,돈암동 루미너스 PC방
정릉동,서울특별시 성북구 보국문로18길 1 지층 (정릉동),ATOZ 피시방,37.611567,127.008928,0,0,0,정릉동 ATOZ 피시방
보문동2가,서울특별시 성북구 보문로 113 3층 (보문동2가),긱스타 PC,37.5850607,127.0193066,0,0,0,보문동2가 긱스타 PC
보문동4가,서울특별시 성북구 보문로 94 화성빌딩 4층 (보문동4가),팀2 PC방,37.5837231,127.0206041,0,0,0,보문동4가 팀2 PC방
동선동1가,서울특별시 성북구 보문로34길 43 (동선동1가),헬리우스,37.5908174,127.0177129,0,0,0,동선동1가 헬리우스
동선동2가,서울특별시 성북구 보문로34길 62 모아빌딩 3층 (동선동2가),해피 PC방,37.5908568,127.0188736,0,2.3,3,동선동2가 해피 PC방
종암동,서울특별시 성북구 북악산로 1059 (종암동),애니락PC방,37.5926448,127.035635,0,0,0,종암동 애니락PC방
삼선동2가,서울특별시 성북구 삼선교로10길 23 23층 (삼선동2가),3POP 피시방,37.5871014,127.0094891,1,1.7,6,삼선동2가 3POP 피시방
정릉동,서울특별시 성북구 서경로 78 2층 (정릉동),러쉬PC,37.6103278,127.0148462,0,0,0,정릉동 러쉬PC
정릉동,서울특별시 성북구 서경로 83 2층 (정릉동),매직넷,37.6105836,127.0142518,0,0,1,정릉동 매직넷
성북동,서울특별시 성북구 성북로 28 우암빌딩 지층 (성북동),긱스타 PC방,37.5905092,127.0043348,0,3.5,2,성북동 긱스타 PC방
정릉동,서울특별시 성북구 솔샘로 116 정릉풍림아이원 상가2동 1층 101호 (정릉동),스타덤 PC방,37.6164664,127.0091043,0,0,0,정릉동 스타덤 PC방
정릉동,서울특별시 성북구 솔샘로4길 46 2층 201202203호 (정릉동 성신프라자),3POP,37.6085314,127.0073401,0,0,0,정릉동 3POP
