소재지전체주소,도로명전체주소,사업장명,위도,경도,업태구분명,kakao_star,kakao_star_nums,kakao_blog_review
방배동,"서울특별시 구로구 디지털로31길 90, 103호 (구로동, 삼성래미안아파트상가동)",주,37.4875908,126.8919379,중식,3.8,247,95
남가좌동,서울특별시 구로구 경인로23길 1 (오류동),모래내즉석우동짜장,37.4964661,126.844017,중식,2,2,0
신림동,"서울특별시 구로구 구일로10길 27, SK허브수 A동 1층 131호 (구로동)",탐나종합어시장,37.4956952,126.8719364,중식,2.4,9,84
가산동,"서울특별시 구로구 구로동로 171, 3층 (구로동)",현대옥가산역점,37.4938244,126.8829272,중식,3,3,5
대림동,"서울특별시 구로구 경인로 662, 지하2층 (신도림동, 디큐브시티)",와이비양꼬치,37.5083236,126.8884274,중식,0,0,2
중곡동,"서울특별시 구로구 구로중앙로14길 7, 1층 (구로동)",셰프케이,37.4931544,126.8912278,중식,5,6,5
상계동,서울특별시 구로구 구로동로22길 11 (구로동),경성양꼬치,37.4895778,126.885145,중식,2.5,4,7
남가좌동,"서울특별시 구로구 경인로61길 21, 102호 (신도림동, 신도림크라운빌 상가 )",짜우반점,37.5077899,126.8840609,중식,4.2,6,3
동선동5가,서울특별시 구로구 경인로47길 42 (고척동),흑룡강,37.5011422,126.8659895,중식,2.8,5,2
가산동,"서울특별시 구로구 구로동로28길 13, 1,2층 101,201호 (구로동, 갤러리하우스)",독산삼겹살,37.4908847,126.88484,중식,0,0,0
방배동,"서울특별시 구로구 개봉로17길 41, 1층 (개봉동)",궁,37.4912791,126.8535303,중식,5,3,3
상봉동,"서울특별시 구로구 고척로 123-2 (개봉동,(고척동길232)지상2층)",중국성,37.5022949,126.8479957,중식,3.3,7,26
독산동,서울특별시 구로구 구로동로8길 96 (구로동),대흥양꼬치,37.4897798,126.8881979,중식,0,0,0
도봉동,"서울특별시 금천구 가산디지털1로 128, 지상1층 111호 (가산동, STX V-TOWER)",수수,37.4772358,126.8837009,중식,3.7,6,8
동교동,서울특별시 구로구 안양천로537가길 15 (고척동),고구려홍대점,37.5011196,126.8684544,중식,2.8,17,14
대방동,"서울특별시 구로구 구로중앙로 152, NC백화점 지하1층 (구로동)",신흥원,37.5011324,126.8828,중식,3.5,13,3
